Dataset,Rows,ILS-30_mean,ILS-30_std,ILS-30_budget,ILS-30_runtime_mean,ILS-30_runtime_std,ILS-30_tier,ILS-50_mean,ILS-50_std,ILS-50_budget,ILS-50_runtime_mean,ILS-50_runtime_std,ILS-50_tier,ILS-100_mean,ILS-100_std,ILS-100_budget,ILS-100_runtime_mean,ILS-100_runtime_std,ILS-100_tier,ILS-200_mean,ILS-200_std,ILS-200_budget,ILS-200_runtime_mean,ILS-200_runtime_std,ILS-200_tier,TS-30_mean,TS-30_std,TS-30_budget,TS-30_runtime_mean,TS-30_runtime_std,TS-30_tier,TS-50_mean,TS-50_std,TS-50_budget,TS-50_runtime_mean,TS-50_runtime_std,TS-50_tier,TS-100_mean,TS-100_std,TS-100_budget,TS-100_runtime_mean,TS-100_runtime_std,TS-100_tier,TS-200_mean,TS-200_std,TS-200_budget,TS-200_runtime_mean,TS-200_runtime_std,TS-200_tier
Health-ClosedPRs0010,10000,0.5421230049309476,0.07022420283259713,30,0.43812572956085205,0.04482548863391171,2,0.5346862037801371,0.07325461922225597,50,0.43497821092605593,0.028756276519474364,2,0.483071169816003,0.1287472072749663,100,1.301931881904602,0.08396269785182404,1,0.4332003394197793,0.1444694142190629,200,1.7453083515167236,0.11191392939672624,1,0.5409913651394651,0.07072711716650684,30.0,0.4101004958152771,0.019432627533269024,2.0,0.5258733527121016,0.08110500558422314,50,0.7172120094299317,0.04006358164189412,2,0.4981490432333491,0.1177781984890458,100,1.237144899368286,0.07687765050754432,2,0.4514325392931302,0.14628180006018918,200,2.0802145481109617,0.2888269090327411,1
Health-ClosedPRs0011,10000,8.01875373874e-06,3.586095690930646e-05,30,0.4852303385734558,0.032888190663776,1,0.0,0.0,50,0.4429283499717712,0.022847050066577515,1,0.0,0.0,100,0.8883933186531067,0.03491806549054359,1,0.0,0.0,200,1.3749178171157836,0.27084694381219215,1,0.0,0.0,30.0,0.39246495962142947,0.0176645180227485,1.0,0.0,0.0,50,0.4452847480773926,0.018984824992598615,1,0.0,0.0,100,1.2447426319122314,0.16504885171641062,1,0.0,0.0,200,1.4996949076652526,0.30780645124377404,1
Health-Commits0000,10000,0.6403760163538976,0.33081879009345255,30,0.4041475415229797,0.026066208537982534,2,0.5458633937633224,0.3545633614823385,50,0.6417595505714416,0.03773206619722256,1,0.42917642265794453,0.3738835103261887,100,0.8648938179016114,0.048830182322756044,1,0.41491579160826186,0.3834535598341389,200,1.3470670461654664,0.23450530684045365,1,0.6797416629685706,0.30681815043357547,30.0,0.27021045684814454,0.014180798119571254,2.0,0.6343774742495379,0.3354099615542501,50,0.7305357813835144,0.03931467871503247,2,0.5228236146422814,0.3733392913279228,100,0.9036262154579162,0.04347290256194339,1,0.4888524376462823,0.4032218277859256,200,3.3200770258903503,0.15259210625377517,1
Health-Commits0001,10000,0.16503938767068194,0.0001262860883963919,30,0.40265231132507323,0.03455713267496968,3,0.164997717350629,9.880600498902759e-05,50,0.7828661680221558,0.06702309282249845,3,0.16478061105554248,0.0008029680671340862,100,0.8585148215293884,0.04568948092092905,2,0.164575113014331,0.00113780635724939,200,6.18559193611145,0.47597251697938864,1,0.16503357432165863,0.000219718210741729,30.0,0.2701737642288208,0.011767571310321188,3.0,0.16478490265994664,0.0007895440724807612,50,0.4425760269165039,0.020821988001458687,2,0.16477001339683278,0.000845903497381762,100,0.8702115535736084,0.04585290602643332,2,0.16436684049193923,0.0014552435571719624,200,1.4954889059066772,0.28552813075871475,1
Health-Commits0002,10000,0.5125390720316879,0.09908383182616293,30,0.27312670946121215,0.02147467633341887,2,0.47537398673857345,0.06953575749084236,50,0.43324871063232423,0.02729267371467904,2,0.4570077185447389,0.1038205267468209,100,1.1796616196632386,0.16998440263368889,2,0.41648931947597073,0.13485739427676022,200,1.7280268669128418,0.0900820084259374,1,0.4806679967003914,0.06973226116461066,30.0,0.26489791870117185,0.010219178922233988,2.0,0.474695683640771,0.08558474204270124,50,0.4462414622306824,0.026442701810251493,2,0.4722191507665142,0.09011322170847191,100,1.1815923690795898,0.15950264195061312,2,0.403238782850133,0.13890403161396864,200,1.6599360346794128,0.10114218836297313,1
Health-Commits0003,10000,0.4288318742980632,0.06071660723951893,30,0.26805742979049685,0.020219036783396666,3,0.4089318506188696,0.06289938342083995,50,0.43414061069488524,0.03416877901111097,3,0.37806828931045244,0.06512735963210525,100,0.8996610879898072,0.05426420925865636,2,0.35301344997084133,0.07753086379160722,200,2.7500182390213013,0.25337975835100507,1,0.4280977001416888,0.05729902452567538,30.0,0.2722740054130554,0.011625643605763111,3.0,0.391074186107444,0.07026483589430563,50,0.4450823307037354,0.026468655444015728,2,0.3470874658419405,0.07006865482971507,100,1.2973082900047301,0.12195498312794462,1,0.3209086627153344,0.07773593034393006,200,1.38384770154953,0.2753620021116929,1
Health-Commits0004,10000,0.23268266893209008,0.02758367803352525,30,0.4118482232093811,0.02958572388849376,2,0.227871738988512,0.008650882589488488,50,0.6958932042121887,0.042567583058118634,1,0.22401473736524333,0.007673494833672907,100,1.1747573375701905,0.1680361567781359,1,0.21857088682194892,0.01097645854502369,200,1.825843584537506,0.0996336092568863,1,0.24144932551713166,0.06759580768278933,30.0,0.421559202671051,0.021473812689725588,2.0,0.22778087917838138,0.010501755296131753,50,0.46143213510513303,0.02025258782705539,1,0.22489801685778127,0.003033457780629781,100,0.9093565702438354,0.027056158097144154,1,0.22299391582982495,0.00771528467224259,200,1.8998820781707764,0.08548816757757524,1
Health-Commits0005,10000,0.3663701412162891,0.14097459205664242,30,0.27572332620620726,0.02303169448185152,2,0.32941035810963804,0.14797996906871042,50,0.4317654252052307,0.02814098374702078,2,0.2758073922743816,0.12259539238432816,100,0.8763964414596558,0.050620743819191405,1,0.24715614201010183,0.11686661548699094,200,1.7311805129051208,0.24289446747351992,1,0.36316709068936437,0.14604925215577685,30.0,0.2702375888824463,0.011800070042335844,2.0,0.3308542214180258,0.14567310207341028,50,0.7899300694465637,0.06654575753969326,2,0.27166189188855505,0.134187321122659,100,1.079612410068512,0.15293250909571604,1,0.22461512112575416,0.11979652648762502,200,1.6054201245307922,0.3007067957412052,1
Health-Commits0006,10000,0.3102482846143254,0.017567720426698415,30,0.2764156460762024,0.021606486689280082,2,0.30281071793864334,0.024900724794590084,50,0.6438825964927674,0.048544375317681084,2,0.2921249912405995,0.022609040630697384,100,1.2971474170684814,0.11739499774848133,1,0.2726216017837014,0.021603982733656,200,1.7344605088233949,0.11176116558711172,1,0.3111205965982284,0.023355407372195998,30.0,0.26841259002685547,0.014403430985665482,2.0,0.3037520929479082,0.021230508390412732,50,0.4417638063430786,0.023207223438139378,2,0.29286785518504366,0.020978476518693587,100,0.8771968603134155,0.04237845490759596,1,0.2807630695656,0.02804888207443273,200,2.0675932645797728,0.1978515009555819,1
Health-Commits0007,10000,0.40330684391548866,0.1334483187168286,30,0.5322274088859558,0.045277065099745425,2,0.3676811020046287,0.12023337736339793,50,0.6730943083763122,0.04906950585365287,2,0.3174636488197479,0.1076420675613444,100,0.8454124331474304,0.05278489774899905,1,0.26930725268613903,0.10443219012110667,200,1.4936477422714234,0.28055920420449537,1,0.4277912989352456,0.1315266134061577,30.0,0.4135961413383484,0.024708275394990514,2.0,0.38360338551965223,0.14054601024886326,50,0.4393215298652649,0.02483983803252113,2,0.3096811451369903,0.10951782365492248,100,1.796454381942749,0.09943512211208821,1,0.29070436137111716,0.11489729656511324,200,1.720019805431366,0.10711354348322341,1
Health-Commits0008,10000,0.40407069732508055,0.03373259108813363,30,0.29486058950424193,0.025132355314258552,3,0.3878053525771887,0.03961121068358926,50,0.6588638067245484,0.04514781122925307,2,0.374174890524361,0.04259342130447693,100,1.3609639048576354,0.07884502657124923,1,0.3502188808948945,0.03993859884922371,200,1.467914593219757,0.2982546124491409,1,0.40990084782385183,0.026165157692468792,30.0,0.5141464114189148,0.022510158591502766,3.0,0.39729145930378196,0.021788411234340027,50,0.7175504326820373,0.05923602160103217,3,0.3837327407835373,0.02126541350696077,100,0.9969799160957337,0.06640735780726414,2,0.3596398297141118,0.04097337252493184,200,3.2929331421852113,0.26241886490040955,1
Health-Commits0009,10000,0.1473050634991075,0.011922426850930447,30,0.534507441520691,0.03347007322741015,2,0.14332112728184923,0.010014212215291968,50,0.6651716709136963,0.03189746110497369,2,0.13689249229951214,0.0071738186071637535,100,1.1782641530036926,0.04791010077933765,1,0.13315411116592785,0.00814034753806486,200,2.354994809627533,0.2728032562514111,1,0.15358411958955256,0.03588616916142322,30.0,0.35703052282333375,0.019790609132946398,2.0,0.14509000720207596,0.012568736397349274,50,0.774125874042511,0.07814679087553623,2,0.13917110299237692,0.007520209888490509,100,0.8997765779495239,0.04204144466981196,1,0.13509973333693095,0.007898727509179826,200,2.3969537377357484,0.10769200286318627,1
Health-Commits0010,10000,0.3183843374157719,0.022480525406191918,30,0.3923518300056458,0.029362651434521526,2,0.3110566771045611,0.02026817726829831,50,0.7424116134643555,0.08770700410032033,2,0.3016784833161165,0.022460970374145933,100,1.693930697441101,0.10241943960545627,1,0.29444638374637905,0.02259317836769253,200,2.089916932582855,0.2144441856397521,1,0.3158605748445186,0.02542054925681494,30.0,0.4156460762023926,0.02202952083405912,2.0,0.3071460333643675,0.022463508725706252,50,0.7499861717224121,0.06561519083365504,2,0.29736016531437465,0.02458144864017615,100,1.1286891102790833,0.16115915054795804,1,0.29330667802589555,0.027228097389176257,200,2.1281902194023132,0.19519494844176835,1
Health-Commits0011,10000,0.10834053459163306,0.07544739178365575,30,0.513344407081604,0.04843425379414446,2,0.0862472474633761,0.0762099639675022,50,0.6640553116798401,0.04964774395662385,2,0.06468456990947938,0.06801931961474031,100,1.540341353416443,0.13809094361225652,1,0.0475707673812623,0.06066924307228258,200,2.064094638824463,0.1973790420774597,1,0.12285525188996174,0.09215931848363025,30.0,0.39732513427734373,0.01771100472315146,2.0,0.08923218432684597,0.0774979784607033,50,0.8571890830993653,0.04007465027199832,2,0.055365601165466426,0.06008489354877445,100,1.1239013075828552,0.14263687209539347,1,0.030731253558755268,0.047694262261481865,200,2.038890528678894,0.17600330289065252,1
LLVM,1024,0.12950535551046466,0.11436656452481378,30,0.1459442853927612,0.01039832234858268,2,0.06460844214580257,0.05714909047724289,50,0.1494951486587524,0.007246587854414672,1,0.04335556881172155,0.003873353400492404,100,0.4992011785507202,0.03002842045573717,1,0.041496050935582916,0.001851052875864106,200,0.796142303943634,0.03630715577423802,1,0.06762595790526912,0.04336825161938698,30.0,0.13441579341888424,0.008963407167984428,1.0,0.04556316506335904,0.006823687993325981,50,0.2213366031646728,0.010186693398304072,1,0.043015875324334214,0.002963045036820943,100,0.43508890867233274,0.020631296929255846,1,0.0416825773625295,0.001674975542045315,200,0.7944545149803162,0.0365164153582841,1
PostgreSQL,19008,0.020341940284738225,0.000656212134844839,30,0.16609386205673216,0.01033648327509536,2,0.020093017453265374,0.0004347709425938092,50,0.1621627569198608,0.008104810386725983,2,0.019924690062271187,0.0002882530489562522,100,0.5707353830337525,0.01969441137625385,1,0.01986034195450935,0.00021270011996236485,200,0.9029605031013489,0.03056775918763272,1,0.020193096079813448,0.00041168426916549414,30.0,0.14614276885986324,0.0074858567133697,2.0,0.01994370430533735,0.0003208453926574389,50,0.2819891571998596,0.014384344767728662,1,0.019900084405511477,0.0002889796835816125,100,0.3113520860671997,0.011037457224964293,1,0.019818163688956232,0.00020559795292780428,200,1.2771857857704163,0.03812732143389765,1
SQL_AllMeasurements,4653,0.30742697504517974,0.03969561634729815,30,0.09908843040466304,0.0007424830762600906,3,0.2780319400049588,0.038806931354470886,50,0.23821862936019894,0.002606842621394373,2,0.25099137214867817,0.031232244883789898,100,0.5282366394996643,0.0056983293459247335,1,0.23577073213743321,0.023961906778275453,200,0.6997857093811035,0.008254373920861277,1,0.31552803657728573,0.04574797043615404,30.0,0.142703628540039,0.001812209469941241,3.0,0.2826024697466752,0.04104330785303204,50,0.3001325011253357,0.004538200050587347,2,0.24738792210897795,0.03205653444803388,100,0.5210837244987487,0.03657914503854939,1,0.23373578721262417,0.02835247322851039,200,0.9411685109138489,0.007154225184791425,1
SS-A,1343,0.6269127304852338,0.21421241665944865,30,0.19806871414184568,0.02744253720380093,2,0.5831112882259148,0.22538112428727902,50,0.32877267599105836,0.04326104626939126,2,0.3774240537707521,0.31904598357004627,100,0.6419239521026612,0.04725860235630603,1,0.29529798677206565,0.31878717386201827,200,1.0500080704689025,0.1629067190739998,1,0.57453891220086,0.24628202960266501,30.0,0.1425534844398498,0.02068654574926479,2.0,0.539237335719353,0.2790816335330276,50,0.41211471557617185,0.05116398646327908,2,0.45336826764126653,0.3261958309964148,100,0.6084674596786499,0.069209559441865,1,0.3231265995072745,0.3214325867249581,200,0.8056681632995606,0.08395416323225813,1
SS-B,206,0.3709640200580647,0.1894911064785536,30,0.1620883226394653,0.03009485217135647,2,0.30777501033869054,0.17840953111114144,50,0.22711056470870972,0.04409761278342749,2,0.21699004167372143,0.14077175522008673,100,0.4194979786872864,0.08065969427652545,1,0.1875724729869497,0.11370464942241489,200,0.42207648754119875,0.08751835216684203,1,0.43952739774915683,0.21919944231444893,30.0,0.14373686313629147,0.030936382675701066,3.0,0.33633445467791634,0.2125208210839041,50,0.15556133985519405,0.029710199696547958,2,0.24048387939593593,0.13899970713888657,100,0.3748561263084412,0.054840658684683775,1,0.18847940119718104,0.1142295143369283,200,0.7571746826171875,0.10680249724000719,1
SS-C,1512,0.620053286428813,0.24591072743842582,30,0.19529215097427363,0.02542323602743261,2,0.5828064322473849,0.2666653324747097,50,0.2979532480239868,0.04000591966660055,2,0.561712078590703,0.2813306328316331,100,0.6298814415931702,0.08631665051230988,2,0.4362107348391354,0.31983849738352804,200,1.053714895248413,0.15417314029235937,1,0.639277439838728,0.22083642297408462,30.0,0.13404654264450072,0.02347156131230488,2.0,0.6308645653218223,0.2188088956367363,50,0.34407838582992556,0.05720258199902577,2,0.5021714828385277,0.29878932508279016,100,0.6235861420631409,0.09051310160401324,1,0.33923854493602235,0.3114364940643674,200,0.9853702664375306,0.16616071587517178,1
SS-D,196,0.4672267768384503,0.021076058819682452,30,0.20604228973388666,0.019168442911112506,2,0.46559189910762633,0.02149367854499861,50,0.32085046768188474,0.023550441016417695,2,0.4579904057569785,0.012496561529707755,100,0.6449242949485778,0.04871317578276256,1,0.45344424387325405,0.019343433649108593,200,1.1683191418647767,0.18935563916744327,1,0.47323897718346936,0.037024732797134814,30.0,0.19628195762634276,0.015801966762016017,2.0,0.467815286865444,0.022758619702337522,50,0.22505493164062496,0.02201112690815755,2,0.45887146244919536,0.018614214055063992,100,0.573096776008606,0.05674976958702264,1,0.45194755163673417,0.015961321667822347,200,1.3793777227401733,0.15562040353054946,1
SS-E,756,0.26081260414501706,0.0663430433814892,30,0.26600382328033445,0.030149760519772216,3,0.2194315892155183,0.07304107804111641,50,0.3607784271240234,0.04434612211843357,2,0.17892030580830798,0.0511029515135312,100,0.546621298789978,0.047589896062696695,1,0.16478448071681234,0.035987113293441536,200,1.621687388420105,0.1547288619956678,1,0.26426295920174775,0.06992907100399126,30.0,0.2043468832969665,0.02226308651040924,3.0,0.24288233603214282,0.0748284130423543,50,0.4186155080795288,0.03573207132282644,3,0.22290314742063533,0.08098953341120606,100,0.5957010149955749,0.04297282967982075,2,0.2088731036215583,0.0816779384110433,200,1.1674789547920228,0.07494835613728122,1
SS-F,196,0.46153388255791805,0.023464477962419843,30,0.27488412857055666,0.02846096951156352,1,0.4573574164800941,0.022966975065107493,50,0.3719371557235718,0.03714681336217397,1,0.4475270889633204,0.021114096367521096,100,0.7932756066322326,0.07028747409765061,1,0.4413364238530197,0.023523242239236436,200,1.2613726735115052,0.17238122600795353,1,0.4802245371443449,0.04662565396587473,30.0,0.13202980756759639,0.011183205400232907,2.0,0.4611863893517665,0.012059087302481418,50,0.227750027179718,0.02280888457184339,1,0.4534244060021878,0.016102226866708882,100,0.6600197792053223,0.05049565358568273,1,0.4490416341862768,0.01639488750173355,200,1.097209131717682,0.14232819200987423,1
SS-G,196,0.46220887965420243,0.018062300348847656,30,0.16687294244766232,0.01803562942681031,2,0.45452887023824695,0.02025145428966464,50,0.23092396259307857,0.025231411340618678,1,0.4495946856400176,0.015693503693352966,100,0.6101132988929748,0.077933395801392,1,0.44154934259673784,0.019872350919369626,200,0.8630666971206665,0.09277066665012665,1,0.4747235445637542,0.050044804777119485,30.0,0.19930661916732784,0.017256473090978462,2.0,0.4587985964110568,0.013934929312969685,50,0.34160164594650266,0.033566421594935086,2,0.4528935060691165,0.015424089884420934,100,0.45480722188949585,0.041214439467191805,1,0.4471280757636927,0.014042859360291692,200,0.8560697436332703,0.06123396966393207,1
SS-H,259,0.7759176027590294,0.17980826958251925,30,0.13772490024566647,0.014384576900112049,2,0.7129514281803503,0.216704043347179,50,0.42810802459716796,0.04485968666288892,2,0.6053703957729002,0.26392080802385603,100,0.4194958209991455,0.05671354596307597,1,0.4817578639018524,0.2918577800218922,200,1.372015130519867,0.1595667824570645,1,0.7828117869710506,0.15063716268002225,30.0,0.20028519630432123,0.026147577014626215,2.0,0.7621185962751353,0.15057903736637993,50,0.20855826139450073,0.02470500013123764,2,0.5857738979317586,0.21470456923681813,100,0.4029784083366394,0.06289258537039272,1,0.36975533412501727,0.18285952255819837,200,1.2755800843238831,0.21039289435133607,1
SS-I,1080,0.26370881930568996,0.08194191662185028,30,0.2829606056213379,0.025908344889282335,2,0.2404121476026959,0.08948815431665896,50,0.2732182741165161,0.019341358093186854,2,0.17445554355462714,0.11655085007164437,100,0.5180063962936401,0.03074238129135005,1,0.1548079313966528,0.12293919555207526,200,2.1850963950157167,0.1441806594933062,1,0.2608412156510439,0.09342861117459199,30.0,0.2590003848075867,0.025860796871720132,2.0,0.225109632673297,0.10931423285055236,50,0.34492374658584596,0.030014519193009376,2,0.18058031257408808,0.11698247354356749,100,0.5262516140937805,0.03350461683572176,1,0.13945054847863309,0.12036818031031778,200,1.862445890903473,0.11580218690600312,1
SS-J,3840,0.19329152430981378,0.13132414484027655,30,0.1959452748298645,0.011519633311157986,2,0.17130473585575906,0.11666473804641513,50,0.3140407562255859,0.010331265549770407,2,0.1444706878752591,0.10649876789711177,100,0.9238418459892273,0.03275244090977571,1,0.12998459522321654,0.1020384100029906,200,2.3929914474487304,0.06755555294158866,1,0.17630657427113325,0.11424193291682025,30.0,0.21448096036911007,0.011621183353295927,2.0,0.15748174633399817,0.11081554452589437,50,0.48665422201156616,0.015323648734514557,2,0.14371524621094214,0.10733744106029294,100,0.6322149276733399,0.014525559890746614,1,0.12016296170298717,0.09318336941167157,200,2.5021026849746706,0.07419123763138875,1
SS-K,2880,0.1731726159640274,0.11216807086382463,30,0.16294689178466792,0.01647541584787371,2,0.1519619363203736,0.09878944569482749,50,0.2799387097358704,0.01663380591890193,2,0.1273729336702404,0.07067416584484679,100,1.0214059233665467,0.05198055186132637,1,0.09749542163928938,0.033098894809833315,200,2.0398524522781374,0.08212017778843039,1,0.16410648106034073,0.1111340772796949,30.0,0.2868812680244446,0.022174565885920147,2.0,0.1508071544814521,0.10719604784431665,50,0.2850404143333435,0.018650457735281723,2,0.12040199989510558,0.07204740413990238,100,0.5752226352691651,0.02456398121022636,1,0.09375157473530446,0.03236671851361173,200,1.4776304721832276,0.19674655481626052,1
SS-L,1023,0.20796524288750096,0.07783745528390637,30,0.18867310285568234,0.011575470898821398,2,0.18455378396917282,0.04998174651454867,50,0.3036908745765686,0.018040765296461623,1,0.17152421135186352,0.0025488706770662407,100,0.5717687010765076,0.03250005491036836,1,0.16982667343385183,0.0017800457283835792,200,1.0874995231628417,0.053116244209366746,1,0.19269255166754748,0.062010178451516344,30.0,0.2487226843833923,0.015724033904763016,2.0,0.17520006158077617,0.0038171914604202516,50,0.3126865983009338,0.014051471206701574,1,0.17151760340610045,0.0034248029374543847,100,0.5865906119346619,0.023958244117502733,1,0.16986886184173858,0.0015713129408140222,200,1.0600860118865967,0.04888759321110675,1
SS-M,864,0.010664966244758826,0.021483303889603015,30,0.28563121557235716,0.010138306732059038,2,0.004799749880262051,0.0017515620809888562,50,0.4784361243247986,0.012712341757722817,1,0.0038611265601094904,0.000524515604176544,100,1.5485244989395142,0.07279962123728241,1,0.00358169870614027,0.00026703105293913906,200,3.0379805684089662,0.21505069784320088,1,0.011577829683351077,0.015680438446441996,30.0,0.3138403058052063,0.008229427494868423,2.0,0.006123216140397545,0.007139522270374394,50,0.5781103491783142,0.06492141258667908,1,0.0038587056976509154,0.00040016858424274593,100,0.8783405542373657,0.1539331729159991,1,0.0036142024822325494,0.00020897610371019144,200,3.860356891155243,0.03967716795060678,1
SS-N,53662,0.21794903696794163,0.07845515630286963,30,0.35510685443878176,0.016070387108383325,2,0.2004905803531912,0.06760311875579175,50,0.7735863924026489,0.031936767010996625,2,0.17402095522152278,0.06278960502178275,100,1.1296224236488341,0.056745067833474064,1,0.14152189524182862,0.028120191983417777,200,1.7361191749572753,0.12327382202755016,1,0.21577818832497747,0.06864197383151313,30.0,0.2025428056716919,0.005121302147289189,2.0,0.18708087669295206,0.053687377073376,50,0.470029354095459,0.05911067205704393,2,0.15899623252857448,0.04657197123836479,100,0.7822562098503113,0.06856704838822111,1,0.14075959098390692,0.028062329259146233,200,1.2387379288673401,0.13545024205993023,1
SS-O,972,0.21756243328506092,0.04183368104580661,30,0.281587016582489,0.012842995703900685,2,0.20886622087854895,0.03447439295268792,50,0.48432457447052,0.0186250010938825,2,0.19346063130830415,0.008665197576638962,100,0.6278872609138488,0.022704155592571454,1,0.19273309742284367,0.00808133327577924,200,2.2626867651939393,0.07609817219222968,1,0.21495893225417784,0.03698692229813182,30.0,0.19449958801269526,0.00968495728608093,2.0,0.20792680090252466,0.03437247828671323,50,0.6139140009880066,0.033188543632579746,2,0.1931857191517106,0.007879068559343762,100,0.9108102917671204,0.028465907249466304,1,0.19022772255668902,0.008302312295499934,200,1.9697224736213683,0.17932349186285607,1
SS-P,1023,0.20796524288750096,0.07783745528390637,30,0.1850351572036743,0.011815931788230278,2,0.18455378396917282,0.04998174651454867,50,0.4464796185493469,0.04510348918943597,1,0.17152421135186352,0.0025488706770662407,100,0.5597837209701538,0.031083540026300805,1,0.16982667343385183,0.0017800457283835792,200,1.055126953125,0.04980923660831124,1,0.19269255166754748,0.062010178451516344,30.0,0.257009482383728,0.01591116380717771,2.0,0.17520006158077617,0.0038171914604202516,50,0.32369800806045534,0.02014358643264863,1,0.17151760340610045,0.0034248029374543847,100,0.6070409655570984,0.04985992769924346,1,0.16986886184173858,0.0015713129408140222,200,1.039429259300232,0.04768852310242338,1
SS-Q,2736,0.06701285591286782,0.024247343383441373,30,0.27090131044387816,0.01773653066893251,2,0.06607228321290641,0.0244546327525242,50,0.7026981234550476,0.03605631465962053,2,0.059343818891096724,0.0010578203087204436,100,1.4530411958694458,0.10654026112384972,1,0.05872270108910053,0.0008650388070848893,200,2.4984009146690367,0.10576428102902666,1,0.06594859241768308,0.016602180323209134,30.0,0.37897697687149046,0.019029808579433236,2.0,0.06457430461210341,0.016661025974973737,50,0.6394822716712951,0.03140646269682704,2,0.05963380558913436,0.0021200657579805464,100,0.9426778554916382,0.03365762249250821,1,0.058406400229259435,0.001176193381341533,200,2.986336827278137,0.26024203194085666,1
SS-R,3008,0.20097975805554294,0.02858390389373522,30,0.26840890645980836,0.014964375743595994,2,0.1862713235375813,0.018951565173378537,50,0.3078378915786743,0.0160168978886025,1,0.1756427767855133,0.012885339533629537,100,0.7979318737983704,0.026542779142139226,1,0.17283503239843692,0.007871355124287476,200,1.5390466332435608,0.06819994749140001,1,0.18287562089017997,0.01895075122516025,30.0,0.2145831704139709,0.02269214462578031,1.0,0.17731391906526842,0.009252413952734429,50,0.32630473375320435,0.013788815098733611,1,0.17382311523000804,0.008526387451792726,100,1.1260876178741455,0.09408602471167136,1,0.17131195484813816,0.008223747724600208,200,1.5129410386085511,0.16332939122938364,1
SS-S,3840,0.2168694066364676,0.13819472433967903,30,0.2835326433181763,0.012763259110274665,2,0.1768345296574571,0.12700786037645279,50,0.311528754234314,0.014043312103448242,1,0.15692783061102755,0.1227930758205806,100,0.9209593176841736,0.0374047551619844,1,0.13560418448201564,0.11855515762803388,200,1.8701231718063354,0.16756532136012092,1,0.25218889762399543,0.1280233347104708,30.0,0.2838741302490234,0.01269511756326217,2.0,0.21791592453176883,0.13514050816565235,50,0.5262935876846313,0.04400237509301937,2,0.17605820505423359,0.10924560133301536,100,0.8486270904541016,0.10010199807761923,1,0.12861774701421033,0.10233507534392164,200,2.15119811296463,0.19996196269898034,1
SS-T,5184,0.07388058405059257,0.07060807276303169,30,0.2788585424423218,0.012400227181159384,3,0.05131289630874858,0.03256753442134543,50,0.4602046012878418,0.027264517342072147,2,0.0355545765325935,0.024381027126505257,100,0.9066841721534729,0.03578015858080058,1,0.02224364018247752,0.007086737449004468,200,1.7138354539871217,0.20937034511107877,1,0.06049950955216689,0.03224227257486327,30.0,0.28086472749710084,0.01631070509965898,3.0,0.04369961185974581,0.02960728140603084,50,0.3217570066452026,0.015566859248604733,2,0.02707194387834257,0.01373164991593306,100,0.8262943744659423,0.11027172804993415,1,0.01915223219390907,0.004251728714005636,200,1.4884512662887572,0.17191521414806954,1
SS-U,4608,0.2562906014940533,0.03133972859556057,30,0.29152976274490355,0.008157423136647997,2,0.2436459650559287,0.019094157138061757,50,0.6350725293159485,0.010045714851648171,1,0.23467032150845935,0.004640255670618576,100,0.9661548614501954,0.013314728291107795,1,0.2327604682875502,0.003002480263737821,200,2.4246565461158753,0.09588551521506498,1,0.2626928484081834,0.0289334350811461,30.0,0.2051325917243957,0.0033456474180505206,2.0,0.2496094150107687,0.017649006292370237,50,0.7534345269203186,0.08196048963883973,2,0.2351952998959134,0.00552194915205396,100,0.6969855427742004,0.0073466134415249235,1,0.23160538829761262,0.001059794749122698,200,2.0055562615394593,0.18119905918271745,1
SS-V,6840,0.17610144078401463,0.07852691946482002,30,0.2688171863555908,0.005734264207661221,2,0.16036543784135446,0.05800725160694855,50,0.4648999810218811,0.05947888346464425,2,0.1501176765721343,0.055914754614688575,100,1.404408371448517,0.0776705727716073,1,0.13783219292711987,0.06751287775228801,200,2.6598796367645265,0.08541055557787793,1,0.16161920850093475,0.06277502953700423,30.0,0.4590098738670349,0.01251037951628325,2.0,0.15006697547746845,0.061785919397766356,50,0.5040653944015503,0.009962711174425829,1,0.13647540324167623,0.06903498291177786,100,0.6841758251190185,0.006710239060647608,1,0.12836913362739835,0.07089448475273298,200,4.275087726116181,0.2876039878167369,1
SS-W,65536,0.32958549535936077,0.02668277309408234,30,0.346381413936615,0.02740327840602276,3,0.31054405721055844,0.025621996518056526,50,0.6523345112800598,0.011382407385505857,2,0.2994577652330551,0.02012641709088079,100,0.9726238965988159,0.08627175689277097,1,0.2910229748267987,0.01766695089062361,200,1.6471792340278626,0.15554336110427153,1,0.33235379018917854,0.03049110305021406,30.0,0.38813055753707887,0.005463687157789967,3.0,0.3168631146571787,0.026173825864403668,50,0.33576384782791135,0.009535433062260379,2,0.29870020513933404,0.02119428276646233,100,0.8595585584640503,0.01490421239491271,1,0.2881130262933219,0.018327048266289645,200,1.7326285719871521,0.043256477679947426,1
