Dataset,Rows,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier,DODGE-30_mean,DODGE-30_std,DODGE-30_budget,DODGE-30_runtime_mean,DODGE-30_runtime_std,DODGE-30_tier,DODGE-50_mean,DODGE-50_std,DODGE-50_budget,DODGE-50_runtime_mean,DODGE-50_runtime_std,DODGE-50_tier,DODGE-100_mean,DODGE-100_std,DODGE-100_budget,DODGE-100_runtime_mean,DODGE-100_runtime_std,DODGE-100_tier,DODGE-200_mean,DODGE-200_std,DODGE-200_budget,DODGE-200_runtime_mean,DODGE-200_runtime_std,DODGE-200_tier
FM-500-100-1.00-SAT-1,10000,0.32873075947170066,0.02537302528988127,30,0.4748085021972656,0.023171229958903663,2,0.310709850498743,0.014455738208597595,50,0.8958488464355469,0.064113796748564,1,0.29734722510691275,0.0073921521447959685,100.0,2.893799889087677,0.2895167582677479,1.0,0.29206859755540476,0.002568504211164286,200,5.670822751522064,0.43605751856820096,1,0.35570440342300946,0.03228423990143144,30,0.22094357013702393,0.001269075681813462,3,0.3430415891365786,0.023026701290633795,50,0.4080978870391846,0.005672138091421575,3,0.3298092565625273,0.02130774480080656,100,0.8169029951095581,0.010830670324111653,2,0.31888588507843907,0.016492393775726272,200,1.4525689959526062,0.008940338824110999,1
HSMGP_num,3456,0.009360983955729024,0.0048849963969331235,30,0.14355498552322382,0.003423589535429016,2,0.0065952307085379806,0.0028933971539610074,50,0.24507457017898554,0.00817413068458819,1,0.0038876183345322645,0.0013886235512317574,100.0,0.7188671827316284,0.03223653843957698,1.0,0.00268331354630088,0.0009537001516823701,200,1.3974017739295959,0.06331439764818488,1,0.013049630747440515,0.009292821183648287,30,0.14835424423217772,0.0010476135172045938,3,0.009911451452322891,0.005233969799598176,50,0.16657062768936154,0.0009349424772680339,2,0.009082541555859011,0.0034366453571208033,100,0.4320379614830017,0.08313882615167774,2,0.008737275556733216,0.0037060221663826258,200,0.282182776927948,0.06442853688534922,2
HSQLDB,864,0.0023132417008482347,0.0008358248190488725,30,0.14455200433731075,0.0068215221593753055,1,0.00212520154976876,0.0006794363509191151,50,0.2640703797340393,0.015702574814915726,1,0.0016922008379361552,7.750282750107084e-05,100.0,0.558160126209259,0.0328418361055869,1.0,0.0016088007413008298,4.368202570009043e-05,200,1.2469638466835022,0.07558767037701923,1,0.00400307965414485,0.0021196824807662843,30,0.1339848160743713,0.000867267348481122,2,0.0036075828110226096,0.002143424749922715,50,0.2652720332145691,0.008213757047363959,2,0.00347874202597265,0.002159824901287283,100,0.34394177198410036,0.07706028244546709,2,0.00347874202597265,0.002159824901287283,200,0.38134765625,0.08876152607074558,2
Health-ClosedIssues0000,10000,0.1854922942386426,0.030817196446781055,30,0.35265369415283204,0.022835636723112222,1,0.16692007818836954,0.020567770417081462,50,0.7085200905799866,0.0817406213805811,1,0.14835694672908875,0.00981258648572437,100.0,1.1859367489814758,0.07592361697045712,1.0,0.14098372014687993,0.004681290502791263,200,2.3457741022109984,0.03390677580049335,1,0.2436035472793674,0.08124869683254071,30,0.3391117453575134,0.00569927716639152,2,0.1971589273666558,0.04340968601686768,50,0.7702356576919556,0.04469942705732518,1,0.1762449802718085,0.01737836565604451,100,1.0811391592025756,0.012604351683619482,1,0.16289964423056777,0.015677046796153483,200,1.5052219033241272,0.35217290976024973,1
Health-ClosedIssues0001,10000,0.45295331654092913,0.017252824289983936,30,0.35251606702804567,0.025693483024021004,2,0.4436145591117232,0.024083496863583492,50,0.6277548193931579,0.03488445926676207,1,0.4373317094466077,0.02620538736869666,100.0,1.1855552077293396,0.006343761757650866,1.0,0.4345011094693326,0.025157281421943328,200,2.3418216586112974,0.012811609148994532,1,0.4534503448138981,0.021031773269409207,30,0.30488609075546264,0.0021283774768549135,2,0.4443007046898203,0.026285755972866955,50,0.7288565874099732,0.01881883900084672,1,0.44147535946766325,0.024861205975382654,100,0.995859706401825,0.06205933483037617,1,0.4378664847227095,0.023886625632148804,200,2.649219977855682,0.6839477384349741,1
Health-ClosedIssues0002,10000,0.17882779636638302,0.007008487557915416,30,0.378667950630188,0.03654641038926818,2,0.17874635694213398,0.007000203307603153,50,0.5910214304924011,0.043676585558332995,2,0.16018827865055524,0.03638877889327388,100.0,1.2258816957473755,0.07500335138218359,1.0,0.14231084594813914,0.04649413827247885,200,2.5565746426582336,0.1430076282650122,1,0.1788156469320195,0.007005811315925642,30,0.3076286792755127,0.009834140213618345,2,0.1742429145963961,0.020737231829568294,50,0.47304763793945315,0.04608913895917829,2,0.1742429145963961,0.020737231829568294,100,0.46136907339096067,0.09170734040174856,2,0.1742429145963961,0.020737231829568294,200,0.7605258226394653,0.1757018669649269,2
Health-ClosedIssues0003,10000,0.18840529519174076,0.038358596757951176,30,0.596832275390625,0.0426050427390693,2,0.17382364545281428,0.029896818800352873,50,1.0756274819374085,0.060299948044387715,1,0.14932121750753924,0.005482614141736436,100.0,1.3301778197288514,0.13654323472606905,1.0,0.14440987931521682,0.0041123475659546995,200,4.351706683635712,0.15165823874542153,1,0.21397280771566315,0.040386414560268445,30,0.3149153828620911,0.002811787199379436,3,0.19247584490314723,0.036260887501976966,50,0.6820285081863403,0.0027657354341364872,2,0.17094856255900365,0.02797369303225981,100,1.6874826550483704,0.13231767382010118,1,0.15739087306516197,0.013591991985186982,200,1.5135517120361328,0.33708168517171916,1
Health-ClosedIssues0004,10000,0.28819520511720587,0.011322737474601356,30,0.5803221464157104,0.04186579352582298,2,0.2803220488814542,0.007147981990958011,50,0.946501362323761,0.04222990472023305,1,0.27580900007668935,0.007657103550275125,100.0,2.023308074474335,0.05124057570495054,1.0,0.27214149242704033,0.006298608336165378,200,3.9299302816390993,0.027776478875623404,1,0.292052620866614,0.011274834418332188,30,0.45010714530944823,0.005807328367061832,2,0.2870530059384997,0.008469782539811831,50,0.7504102706909179,0.004992088185027534,2,0.2804625666687478,0.007928082518774532,100,1.3760023832321167,0.004766086243478981,1,0.277729851462261,0.006822749485086891,200,2.3726853728294373,0.20608861580885707,1
Health-ClosedIssues0005,10000,0.24017655618732206,0.004713909364272751,30,0.5846823215484619,0.043874013416679715,3,0.23693643168421463,0.0054321586751914204,50,0.9093310832977295,0.05413032641126922,2,0.23475594693836838,0.005362351203304825,100.0,1.9337641954421998,0.04858611358470974,1.0,0.23203384793689413,0.004554122630428329,200,3.638904404640198,0.15804484637889563,1,0.24040169914290127,0.004658361305913099,30,0.5897233247756958,0.004389089755720357,3,0.23808492129231767,0.0048390089749992034,50,0.7441448450088501,0.004168579283758865,2,0.2374768892684561,0.004801781863245757,100,1.7449917435646056,0.09782947742941797,2,0.23439538513200925,0.004907314209612417,200,2.297291934490204,0.28499809961010947,1
Health-ClosedIssues0006,10000,0.11704846643100401,0.0116632886752796,30,0.5111225008964538,0.06125946925125908,3,0.10986377267536726,0.01396807110920043,50,0.8261987805366516,0.055022505687676374,2,0.10198000764514148,0.009777608810064385,100.0,2.0758312940597534,0.04446216147952547,1.0,0.09579630120861896,0.011905564167814365,200,3.5689719557762145,0.1728552799004128,1,0.12342376603815867,0.008522299168281337,30,0.5707532525062561,0.013347557358345604,4,0.11802956448020305,0.0074000705597693965,50,0.7706005334854126,0.02525586653231352,3,0.11109920642574841,0.008129921259893563,100,1.2608027935028077,0.15322162025035568,2,0.10520206099025911,0.010815396147189668,200,2.3695006370544434,0.1964793793262109,1
