Dataset,Rows,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier,SWAY-30_mean,SWAY-30_std,SWAY-30_budget,SWAY-30_runtime_mean,SWAY-30_runtime_std,SWAY-30_tier,SWAY-50_mean,SWAY-50_std,SWAY-50_budget,SWAY-50_runtime_mean,SWAY-50_runtime_std,SWAY-50_tier,SWAY-100_mean,SWAY-100_std,SWAY-100_budget,SWAY-100_runtime_mean,SWAY-100_runtime_std,SWAY-100_tier,SWAY-200_mean,SWAY-200_std,SWAY-200_budget,SWAY-200_runtime_mean,SWAY-200_runtime_std,SWAY-200_tier
Health-ClosedPRs0010,10000,0.45430699481673925,0.07478542853831537,30,0.2215062141418457,0.03583875879771569,3,0.42286313947900195,0.057898241013443326,50,0.3553542494773865,0.03584748098874864,3,0.3432389430341002,0.06879255282284624,100.0,0.7155034899711609,0.07261422195021938,1.0,0.27642852221428144,0.06015967557109234,200,3.7820284605026244,0.05674775530913616,1,0.4164260345279433,0.10857119078625597,30,0.6129275560379028,0.049039557697071294,3,0.4164260345279433,0.10857119078625597,50,0.9527275681495666,0.04152923303257906,3,0.4164260345279433,0.10857119078625597,100,1.7208264470100403,0.1059350056984633,3,0.3738506998774589,0.0700040660538622,200,3.9632768869400024,0.0626522325776948,2
Health-ClosedPRs0011,10000,0.0,0.0,30,0.24399639368057252,0.03824049187706287,1,0.0,0.0,50,0.7453699946403504,0.05773030736693641,1,0.0,0.0,100.0,1.4684801697731018,0.11475665920057966,1.0,0.0,0.0,200,1.6430741786956786,0.26865970260825184,1,0.000182826622992935,0.0008176255142178575,30,0.5332758069038391,0.0449793130024331,1,0.000182826622992935,0.0008176255142178575,50,0.8363607406616211,0.030938284006975295,1,0.000182826622992935,0.0008176255142178575,100,1.4662206530570985,0.05328289183252006,1,0.0,0.0,200,3.096264588832855,0.21014149961314998,1
Health-Commits0000,10000,0.22983062826483738,0.055536082513685144,30,0.4060365676879883,0.002493128783805257,2,0.1942042099940965,0.055395153770225636,50,0.685098159313202,0.004207836250293767,1,0.13929251736020504,0.030746297535693447,100.0,1.4567156791687013,0.129547492012535,1.0,0.12701873554222837,0.020461596233937743,200,1.6084116697311401,0.2016409039451107,1,0.27394755842402174,0.0241422394264187,30,0.537492322921753,0.0541296815993202,3,0.27394755842402174,0.0241422394264187,50,0.8215243458747864,0.04031239328676949,3,0.27394755842402174,0.0241422394264187,100,1.985028898715973,0.07085142477334845,3,0.18745350946873388,0.048564624116679854,200,3.2152838826179506,0.21298965659349875,1
Health-Commits0001,10000,0.16495871683093738,6.461192975840488e-06,30,0.3666767835617065,0.04292352230746791,1,0.16495721976846375,2.1733836753883296e-16,50,0.7667641520500184,0.05538614759807579,1,0.1649259941618314,0.00013024067832836117,100.0,1.201262152194977,0.10433876685933677,1.0,0.16472233830750466,0.000900523114398489,200,2.407447004318237,0.21640794243971617,1,0.20853298261447825,0.1421939652342041,30,0.5249990105628968,0.04329206664905235,2,0.20853298261447825,0.1421939652342041,50,0.8679782032966614,0.03751958800534188,2,0.20853298261447825,0.1421939652342041,100,1.2995475292205811,0.1673727779567773,2,0.16494880827840183,3.13849287758506e-05,200,3.1652361035346983,0.17901541282403532,1
Health-Commits0002,10000,0.4928090393191124,0.04202948386809881,30,0.3680958032608032,0.043504243275299295,2,0.49012099450420543,0.04304977378007225,50,0.6021208167076111,0.06298090402736253,2,0.47625603082922063,0.06327024791680397,100.0,1.4401511549949646,0.11590021090547979,2.0,0.4460208906457567,0.10373594135031718,200,2.437246537208557,0.2371286255183492,1,0.4798246365031689,0.05716619527858535,30,0.3697601079940796,0.03326879246802223,2,0.4798246365031689,0.05716619527858535,50,0.6476638555526734,0.04662589059826048,2,0.4798246365031689,0.05716619527858535,100,1.2945520997047424,0.16717736163589397,2,0.4660039970381952,0.06813401239121432,200,1.6920052886009216,0.32706559942691393,1
Health-Commits0003,10000,0.3646865617524721,0.03183807886743276,30,0.35067150592803953,0.03284284420657427,1,0.3370217385759727,0.02596470313942701,50,0.5931878805160522,0.037355874747254506,1,0.3244243667573161,0.02685884647192879,100.0,1.3489977240562439,0.16184375309215018,1.0,0.3151796447190373,0.023873914555189172,200,2.3584556341171266,0.07934452812798816,1,0.43366582679485866,0.05498817072010405,30,0.3680450439453125,0.02563380603068229,2,0.43366582679485866,0.05498817072010405,50,0.8066365480422973,0.02481948323313571,2,0.43366582679485866,0.05498817072010405,100,2.0001325726509096,0.0704619501541661,2,0.32919240028253316,0.024298516976878716,200,2.145256507396698,0.2462038212582247,1
Health-Commits0004,10000,0.2254389484189984,0.0022125230186591273,30,0.3912049412727356,0.0424981033513905,1,0.22436794629223727,0.0048496990287251775,50,0.7057132840156555,0.04493499518555983,1,0.2236854164560992,0.004885149389467714,100.0,1.2913192987442017,0.1188132571207605,1.0,0.22299083753751003,0.003793703797842378,200,2.6313438296318052,0.24178302576860974,1,0.2237726123889602,0.009107300845306164,30,0.3717213153839111,0.03107901477631057,1,0.22375398348120604,0.009101081859626247,50,0.5811281323432922,0.03255109986131493,1,0.22364509062411608,0.009073808630003405,100,2.063494634628296,0.05680424034355478,1,0.22215834084368527,0.008351243758581576,200,1.7637245893478393,0.264993813029773,1
Health-Commits0005,10000,0.19895698524479566,0.025627573803214898,30,0.3688506603240967,0.0387159039695551,1,0.1850078028029664,0.014796672852622055,50,0.6778808832168579,0.09858315855897651,1,0.17499364987462498,0.009708413016238083,100.0,2.0716087460517882,0.029880734670320062,1.0,0.17034110643867625,0.006348200581983361,200,2.597056531906128,0.24229848441626903,1,0.22548547118454718,0.028396532513735123,30,0.3732515454292297,0.029394874405817208,2,0.22548547118454718,0.028396532513735123,50,0.8418864130973815,0.030984890889814175,2,0.22548547118454718,0.028396532513735123,100,1.0830919861793518,0.03187891975770962,2,0.19263290196502983,0.02248535917133455,200,1.6062512040138244,0.2569850406136349,1
Health-Commits0006,10000,0.2938853296569107,0.015421262608548227,30,0.5925138354301452,0.04352079527720933,2,0.2891437455713765,0.0141782582350995,50,0.9953930020332337,0.021327803281074465,2,0.2680473569725009,0.014235489450693427,100.0,2.2355600118637087,0.13955586597958303,1.0,0.2615738799279278,0.015750261734727884,200,4.452792465686798,0.11179073659585789,1,0.2912541294401971,0.026087210332507126,30,0.37599811553955076,0.0381958171081391,2,0.2912541294401971,0.026087210332507126,50,0.6123806476593018,0.055762233611852056,2,0.2912541294401971,0.026087210332507126,100,1.7162314772605896,0.15121093428232585,2,0.27305399719010315,0.01977929828796056,200,1.7915859341621398,0.32675087539077946,1
Health-Commits0007,10000,0.21889892400032057,0.01681368828973197,30,0.583027458190918,0.048219585316245886,2,0.2139829324380051,0.01648459480576443,50,0.973974096775055,0.03252403779990208,2,0.19019767227573428,0.02189094468645147,100.0,1.9443089008331298,0.019637044548825096,1.0,0.1860660397253319,0.018377008856780383,200,3.7159903764724733,0.09259994906296606,1,0.23353412174196192,0.031362120799281266,30,0.5423761606216431,0.050729554544746466,3,0.22737081701827594,0.029275663175240073,50,0.5641968846321106,0.026835861310381928,3,0.2234661709136597,0.027368787671276342,100,1.0906896710395813,0.040794487635918884,3,0.20216307215735446,0.02785896032370572,200,3.1105560779571535,0.19028219809521865,1
Health-Commits0008,10000,0.37401388242697553,0.023855115180316654,30,0.6109414935112,0.046745882532204734,3,0.371569323690898,0.02114324452321609,50,0.8451175332069397,0.06341719563210745,3,0.34400249352102213,0.021124062418080375,100.0,1.8857098698616028,0.0964891865302276,1.0,0.3194374359834834,0.02284188766315918,200,3.5748804450035094,0.20658068451689113,1,0.38429230919232416,0.01959304379883411,30,0.39977924823760985,0.03588793109870584,4,0.3834426804143841,0.020445785546723255,50,0.5877361297607422,0.03906824846737816,4,0.3809334339867272,0.0235684573359845,100,1.1544124484062195,0.047899809804845324,4,0.3576605369124336,0.01962476669500042,200,3.5774358749389648,0.17862489126118417,2
Health-Commits0009,10000,0.13880831444984185,0.005226277320708565,30,0.5102481961250305,0.06266680107123117,2,0.1356796157536833,0.005859284335491178,50,0.8106804728507996,0.0398756230602453,2,0.13253224033445263,0.005807004981792232,100.0,1.6129262924194336,0.12259528322515474,1.0,0.1286079298430963,0.004995245938043573,200,3.273178207874298,0.2583066177052592,1,0.1417217544419542,0.006822329075506917,30,0.5071111917495728,0.027663118156562402,3,0.1417217544419542,0.006822329075506917,50,0.9477895617485046,0.06662922886290674,3,0.1417217544419542,0.006822329075506917,100,1.7446688175201417,0.13413722620966664,3,0.13688867749469852,0.004837703634730669,200,3.515177345275879,0.23016900190711603,2
Health-Commits0010,10000,0.29426008488141725,0.010045407795125272,30,0.4812044620513916,0.054067195508273456,1,0.2925687893756623,0.009771579504529527,50,0.7782238602638245,0.054388284934830076,1,0.2875288984284432,0.005562256345672539,100.0,1.812907099723816,0.13501199083534748,1.0,0.2819503828092275,0.006157242670722808,200,3.5265771627426146,0.3483979439561549,1,0.33532436901563234,0.028815216490403476,30,0.5154448270797729,0.03969282345051395,2,0.33532436901563234,0.028815216490403476,50,1.0276858448982238,0.041399299589047825,2,0.3337175488248284,0.029703866502699086,100,1.481362223625183,0.03855129710815752,2,0.288197681729487,0.008683343339727876,200,1.5965682029724122,0.2878009411252368,1
Health-Commits0011,10000,0.02614304443753989,0.02509752261132203,30,1.0216392755508423,0.02364047368315346,1,0.01248643778418813,0.010583753055818204,50,0.7804443836212158,0.06279413093719279,1,0.005418140108761495,0.005399476076800839,100.0,1.4688765287399292,0.08159611631779651,1.0,0.0016682659455100398,0.0024133339034778972,200,3.512742817401886,0.2408092343549918,1,0.10526172703302061,0.11671427328616037,30,0.5122300148010254,0.04416116473535315,2,0.10526172703302061,0.11671427328616037,50,0.874078917503357,0.0785502173867081,2,0.10526172703302061,0.11671427328616037,100,1.3301355719566346,0.1810070103955316,2,0.013560105428259323,0.012273147314214927,200,2.427993428707123,0.21869156049597124,1
LLVM,1024,0.050706805898136406,0.007933314950422196,30,0.14857231378555294,0.0046008995357830615,1,0.04477432654789758,0.00469976751776816,50,0.2570455431938171,0.010596894618649896,1,0.04162398885496184,0.00191593640501876,100.0,0.6686119794845581,0.12464206750699468,1.0,0.04138121776637632,0.0015680958064575963,200,2.417630970478058,0.18312305249206126,1,0.12020973084135544,0.06617602910608344,30,0.6817270278930664,0.06482545828816151,2,0.12020973084135544,0.06617602910608344,50,0.8476579546928406,0.062317320176103995,2,0.12020973084135544,0.06617602910608344,100,0.7311549782752991,0.046393611875787305,2,0.04783882861236928,0.006417830918654342,200,1.4853505134582519,0.05973518662738447,1
PostgreSQL,19008,0.01982161134400842,0.00034122269014453486,30,0.11558911800384519,0.0063529199976868735,1,0.019607996267619235,0.00025383420121110717,50,0.17822821140289302,0.006911292061282875,1,0.019465946942705106,0.00019198062746207266,100.0,0.393924617767334,0.021522464895397806,1.0,0.019464414181348713,0.00019023118892995034,200,0.5829140186309815,0.0918878760786379,1,0.020419043905484564,0.0004836936975611742,30,0.65953688621521,0.03530756973641408,2,0.020419043905484564,0.0004836936975611742,50,0.8631241083145141,0.0584332948249718,2,0.020419043905484564,0.0004836936975611742,100,1.23818496465683,0.06008927229808432,2,0.019714914178785525,0.000281264658681933,200,1.8669466495513916,0.05567391942549251,1
SQL_AllMeasurements,4653,0.2920063942305174,0.04469309432236376,30,0.289809513092041,0.029851459645364974,2,0.26939718785446976,0.04066514499764888,50,0.4366310715675354,0.04698066649112971,1,0.23434132891862336,0.018606778032459755,100.0,0.5385966062545776,0.11679178148647154,1.0,0.22302962487723602,0.010308455687423767,200,1.9792970657348632,0.3616177288389642,1,0.32972411606795043,0.04399167475177132,30,2.659925079345703,0.088062971061556,3,0.3189237044592088,0.04081815033367752,50,1.8175258398056031,0.19195634107369075,3,0.2899529535157677,0.032532706689104296,100,2.9382118940353394,0.17790176261002003,2,0.2561642091026526,0.032069650722234895,200,3.4647982001304625,0.21214783035851328,1
SS-A,1343,0.10003673121843995,0.12559985308924113,30,0.3808616638183594,0.0019168214008176776,1,0.05980108599611432,0.026153079540193074,50,0.5015452384948731,0.0468841831724571,1,0.04308710727882893,0.010423385090472375,100.0,1.036609423160553,0.07399649287147755,1.0,0.03574021692197785,0.007655584081908456,200,2.020137917995453,0.13506312078779764,1,0.21850181527191773,0.10726097049431664,30,0.38298946619033813,0.05156247025926491,2,0.21850181527191773,0.10726097049431664,50,0.6425897002220153,0.06044910348509904,2,0.21850181527191773,0.10726097049431664,100,1.0704478025436401,0.050973875183693826,2,0.06761015550929689,0.018459978792226397,200,2.4681801319122316,0.06873096733624405,1
SS-B,206,0.15786555950356457,0.02160394805336037,30,0.32464113235473635,0.014138540476213296,2,0.1434163579652456,0.0058319020239037045,50,0.6756907343864441,0.007165848114424964,1,0.14049241930244877,0.005006061449366842,100.0,1.0804188966751098,0.07268408814214489,1.0,0.13931995203846528,0.004595289589734975,200,2.430874931812286,0.21530124233883205,1,0.1632013258843526,0.06793714920429816,30,0.4241828560829163,0.053601674091449815,2,0.1632013258843526,0.06793714920429816,50,0.4139320135116577,0.04520326504624632,2,0.1632013258843526,0.06793714920429816,100,0.38709225654602053,0.049552280102332216,2,0.15255361625244562,0.027935963015194593,200,1.5496447920799254,0.08768971573843247,2
SS-C,1512,0.42778549715270664,0.1396961357389694,30,0.3706734776496887,0.00793835801203525,2,0.34184449621961427,0.12285042415826525,50,0.5445187330245972,0.025701182080820922,2,0.2595060656144244,0.03842134241812044,100.0,1.3173566818237306,0.008833076691580392,1.0,0.23467184552323755,0.06096972583499447,200,2.101081907749176,0.3774446898938574,1,0.3774672080042744,0.11971465259893768,30,0.3534851908683777,0.03251884642952017,2,0.3774672080042744,0.11971465259893768,50,0.6154313206672668,0.06126618646566765,2,0.3774672080042744,0.11971465259893768,100,0.7155420660972596,0.024783418025217697,2,0.31738828191553653,0.10109192757894801,200,2.3339499950408937,0.13232738871326258,1
SS-D,196,0.43914793957563314,0.025374259706317397,30,0.20247713327407832,0.0012395614205485317,2,0.4391184937736881,0.025355604884316374,50,0.6307057738304138,0.013998123944282806,2,0.43307576899315625,0.02901567137353856,100.0,1.2549615621566772,0.028053346035077635,1.0,0.43003201371670896,0.030470952545963555,200,2.631996238231659,0.08413880412229587,1,0.4407487614329958,0.02259621510608588,30,0.3820984363555908,0.04100989070959899,2,0.4407487614329958,0.02259621510608588,50,0.6462061405181885,0.053420147417441013,2,0.4407487614329958,0.02259621510608588,100,1.168707537651062,0.07806287290920448,2,0.4228265767327356,0.026781645088008323,200,2.0731316447257995,0.054881519306257606,1
SS-E,756,0.15387033635939748,0.0033258325574150233,30,0.3653314828872681,0.00427200421077367,1,0.15269329649352614,0.002577798367561105,50,0.6749084949493408,0.02430709675240269,1,0.15142296813873704,0.0020039163282756195,100.0,0.6750223278999329,0.007087246464361947,1.0,0.14947607718728506,0.0021901234845872553,200,1.370771300792694,0.02818170753809348,1,0.23624612992897093,0.03422495041085294,30,0.3652169108390808,0.0443297318060556,2,0.23624612992897093,0.03422495041085294,50,0.5210547327995301,0.03312005339155601,2,0.23624612992897093,0.03422495041085294,100,1.4704543352127075,0.14800360772957372,2,0.1579886799204608,0.009260125170918633,200,2.0371504426002502,0.061540399498625074,1
SS-F,196,0.4458511912107396,0.01273859245988534,30,0.36974247694015505,0.011345931227368366,2,0.4431686554456002,0.011692168958248471,50,0.5143496751785278,0.021926997363319777,2,0.44316617208609416,0.0116914128321211,100.0,0.6735587596893311,0.003509710633322262,2.0,0.4424960484056041,0.010860936136404596,200,1.1576687335968017,0.2160332794148005,2,0.45528889538474787,0.02105891797968749,30,0.268720543384552,0.03134646457527787,3,0.45528889538474787,0.02105891797968749,50,0.56244877576828,0.03713695914506937,3,0.45528889538474787,0.02105891797968749,100,1.0606443524360656,0.10268631596348439,3,0.4244810464988566,0.02309211082160547,200,1.123732602596283,0.21639361952418962,1
SS-G,196,0.4464216296824657,0.006925445856969704,30,0.37686786651611326,0.006448308502223194,2,0.4464216296824657,0.006925445856969704,50,0.515462064743042,0.03885959284556737,2,0.446409845457907,0.006920379809023666,100.0,1.0501466870307923,0.019698870652408516,2.0,0.4462186878165949,0.0068604902565991095,200,1.2731593132019043,0.17773912535530537,2,0.45003446983692247,0.015927497971962707,30,0.4330620765686035,0.049374495597908644,2,0.45003446983692247,0.015927497971962707,50,0.6495941877365112,0.04671863629078931,2,0.45003446983692247,0.015927497971962707,100,0.9891779065132141,0.11566970683499062,2,0.4277903251090286,0.025663892297462552,200,1.6907879829406738,0.19321826610070092,1
SS-H,259,0.4937088295595332,0.10266617620024193,30,0.20654629468917843,0.0011250011091617244,3,0.40708520179510915,0.10127655483709143,50,0.544651210308075,0.01347481638748562,2,0.3121409515810084,0.07778124111273516,100.0,1.2000356316566467,0.04503596867998704,1.0,0.2678090224058035,0.058877863008039696,200,1.1853584885597228,0.22896549042251516,1,0.3097006103336568,0.07438914758043341,30,0.28774563074111936,0.03596025205782895,1,0.3097006103336568,0.07438914758043341,50,0.33339786529541016,0.03436012886822919,1,0.3097006103336568,0.07438914758043341,100,0.45866103172302247,0.03967127082899574,1,0.3068779981747044,0.06963463001768969,200,1.0688616394996644,0.15568205725788467,1
SS-I,1080,0.09692683365839021,0.10115822685058816,30,0.2261335968971252,0.004590499138283858,1,0.07258074307369784,0.104845595086447,50,0.6858581304550171,0.010001769345683418,1,0.0721366295409111,0.10510783658570858,100.0,1.0688252329826355,0.01264461506553,1.0,0.04363311155110631,0.07589853812577758,200,2.2560593128204345,0.2322550627971447,1,0.22891469750093033,0.006128174294613141,30,0.3565266251564026,0.035570644463487185,2,0.22891469750093033,0.006128174294613141,50,0.48417857885360716,0.03419788157243429,2,0.22891469750093033,0.006128174294613141,100,0.8340550780296325,0.03843923454526476,2,0.04007727259381314,0.0530348785167285,200,1.1834303379058837,0.22081066780036632,1
SS-J,3840,0.07290571574584105,0.003455668865416519,30,0.3047774791717529,0.005354934621520181,1,0.07184112181492616,0.0029296553899872072,50,0.5764320611953735,0.027817162884807498,1,0.0684810325542925,0.0028227745506793573,100.0,1.1126897811889649,0.05981102880699139,1.0,0.06684138348164692,0.0020857179927596366,200,1.440507411956787,0.026539135584013385,1,0.08338740264274844,0.01395168705832444,30,0.39136868715286255,0.02484356234788972,2,0.08338740264274844,0.01395168705832444,50,0.8968983650207519,0.04677123481218225,2,0.08303456342875448,0.013734221760504567,100,1.3792786717414856,0.048014632932487526,2,0.07008981915077431,0.004359670988180046,200,1.9380728960037232,0.16488589961307723,1
SS-K,2880,0.08132835240193688,0.027160331979116093,30,0.2024578213691711,0.001116054519143811,1,0.07053720507040342,0.013711095046004729,50,0.34202823638916013,0.005064313743643489,1,0.06540966530066837,0.0030036946203004077,100.0,0.725806474685669,0.016412708391002194,1.0,0.06475694341135776,0.002669631967314028,200,5.058494579792023,0.11805239472760966,1,0.1262058357717834,0.0517508453633499,30,0.6749346017837524,0.06127560428884404,2,0.1262058357717834,0.0517508453633499,50,0.9638068556785584,0.04228202617310124,2,0.12374124745546813,0.04786354217302906,100,1.091241681575775,0.14159606728571186,2,0.06813532709099579,0.004472843711490029,200,1.3470350623130798,0.2419728190449436,1
SS-L,1023,0.17863203312522022,0.008290957172848556,30,0.38347909450531004,0.007542939376831065,1,0.17178125973304653,0.0031308759581955077,50,0.5153432250022888,0.03232856751356993,1,0.16897986817940383,0.0008550037470601166,100.0,1.1866846561431885,0.10207363127476458,1.0,0.16897986817940383,0.0008550037470601166,200,2.6762710332870485,0.25462705530037005,1,0.31851547703128047,0.12447430448196295,30,0.9868773341178894,0.053980215411053405,2,0.30683196968652726,0.12662275805977957,50,1.020554292201996,0.05878914408636146,2,0.30683196968652726,0.12662275805977957,100,0.6493181705474853,0.0490173875721812,2,0.17844238701781776,0.008388866763222917,200,0.9582870364189148,0.17972114224543528,1
SS-M,864,0.00477465562952566,0.0008722224305577848,30,0.30258357524871826,0.004043775387782301,1,0.004083944910535815,0.0004342544882965543,50,0.70913245677948,0.014459188621622295,1,0.00366225094381379,0.0002502405937657899,100.0,1.6116500496864319,0.18118719436923791,1.0,0.003468966539317045,0.00013558872723317054,200,1.708725905418396,0.2917194790791299,1,0.02301990112468379,0.01655258782876923,30,1.4100564122200012,0.06605213491844951,2,0.022015964422009756,0.014890956681365376,50,1.7490381121635437,0.06148179981674351,2,0.021055290253988047,0.013427587948117206,100,1.658082163333893,0.1776721409268366,2,0.004631100520766476,0.0007922454102828973,200,3.5407774090766906,0.11230190897155923,1
SS-N,53662,0.1581445993495953,0.014203283310427313,30,0.2657391786575317,0.003674364473693739,1,0.15070221770106712,0.006405229812256887,50,0.6486284375190735,0.015086681406425573,1,0.14486659926506143,0.004807967881695394,100.0,0.9556329727172852,0.023657626744125856,1.0,0.1415917434915431,0.005582598073112771,200,1.9820337772369385,0.06355136054302987,1,0.17776302934483118,0.01756072184626685,30,0.9281057357788086,0.11591199530663447,3,0.17310017770128625,0.014091164710576592,50,0.9648481607437134,0.045873697299439756,3,0.16618619334822976,0.014894828960625458,100,1.2811759471893311,0.04571595877808126,2,0.14968710655547354,0.007241114101474822,200,3.16950364112854,0.2837302862230514,1
SS-O,972,0.197057190350032,0.03309308749832286,30,0.28249419927597047,0.003702704640539003,1,0.193610978768612,0.032376687393254146,50,0.5213739395141601,0.008653714279735138,1,0.19129414051729637,0.03073598314848058,100.0,0.9714906215667725,0.019340199776509588,1.0,0.18569411964449628,0.02184754470474408,200,2.158272445201874,0.1246845505376456,1,0.2251353126980126,0.04253580531121866,30,1.0013987183570863,0.06768817977184757,2,0.2209641591852946,0.040772879898749274,50,1.0676265358924866,0.07126797431013969,2,0.22077512544378425,0.04047120252719615,100,1.0320028066635132,0.02710094613773561,2,0.1851671675130215,0.005500172346792354,200,1.4259206891059875,0.26238185763060934,1
SS-P,1023,0.17863203312522022,0.008290957172848556,30,0.3379186987876892,0.01800903867276231,1,0.17178125973304653,0.0031308759581955077,50,0.47704302072525023,0.009080740181489683,1,0.16897986817940383,0.0008550037470601166,100.0,1.0928969264030457,0.0836874443121764,1.0,0.16897986817940383,0.0008550037470601166,200,3.0380896806716917,0.14297622800968915,1,0.31851547703128047,0.12447430448196295,30,0.8138054251670838,0.04785059749667478,2,0.30683196968652726,0.12662275805977957,50,0.8731135487556457,0.07495648650649984,2,0.30683196968652726,0.12662275805977957,100,0.9631640553474426,0.09369045838475022,2,0.17844238701781776,0.008388866763222917,200,1.1374105095863343,0.18719028478286537,1
SS-Q,2736,0.06144563142748789,0.001638217227687598,30,0.5336063265800476,0.4448844247850782,1,0.06024279325159769,0.0015436309794213605,50,0.7988776326179504,0.011861980734918617,1,0.058962929723431166,0.0010892818939468936,100.0,1.3551363468170166,0.046531280961525645,1.0,0.058162728561837976,0.0006128225301606603,200,2.513888251781464,0.23779139629400453,1,0.06753882216481868,0.01654558266531141,30,0.9987136363983155,0.034096994074774664,2,0.06753882216481868,0.01654558266531141,50,1.062332856655121,0.14633197691121783,2,0.0673021848096653,0.016580468949944704,100,2.371078705787659,0.0995048224450774,2,0.06047000678183771,0.00144627160790911,200,3.0526801466941835,0.3608190122889661,1
SS-R,3008,0.17889058790666726,0.012569743944805515,30,0.3100345849990845,0.005589386457264465,1,0.17459992976997774,0.007755318240466241,50,0.6701957821846009,0.01478149822447949,1,0.1719587096305797,0.00775062230290107,100.0,1.0941612720489502,0.030580249250928535,1.0,0.17019182025990556,0.006995387851829692,200,2.0179813861846925,0.19607367040733834,1,0.2027150463170869,0.026830776626799044,30,0.8454310894012451,0.10556761241277854,2,0.19904167939924405,0.026231938742080903,50,1.1469708919525146,0.029615390961987523,2,0.19752961712067757,0.02463772283511654,100,2.1840974926948546,0.04906508261133679,2,0.17624358933648415,0.009360879168379292,200,2.126964282989502,0.19896884275778373,1
SS-S,3840,0.06265763635992869,0.04237186100416459,30,0.27762651443481445,0.03330450445062146,2,0.04794387312775826,0.03437784250370844,50,0.5145133256912231,0.005527852963279702,1,0.027101659387954086,0.01566474288731128,100.0,1.1032055497169495,0.07133851911722203,1.0,0.023555939435185535,0.015607428084479126,200,1.9587890386581421,0.040078185028498185,1,0.07949233887098107,0.04918963174636404,30,0.5332111477851867,0.025683842977336842,2,0.0720983278886232,0.043434641041665,50,0.7835743188858032,0.04590815772944491,2,0.0720983278886232,0.043434641041665,100,1.219743585586548,0.04717374843959232,2,0.04753042954388826,0.038342855622338426,200,2.050195848941803,0.24534487101523403,1
SS-T,5184,0.051559706409190956,0.02415663566713463,30,0.2580016732215881,0.0319837044311188,1,0.034062821732796594,0.018944600300244786,50,0.5679975390434265,0.020754926937642065,1,0.020763696409037292,0.007012134902618883,100.0,0.6057297706604003,0.09389475309937025,1.0,0.01704392007444758,0.0011727899346126896,200,1.5130914211273194,0.048611577036014084,1,0.08123017227122806,0.024868592971611092,30,0.8620484352111817,0.03854310363434302,2,0.07847031103462147,0.021688541393425353,50,0.9319781541824341,0.12373039996507473,2,0.07451654145579543,0.021520824784529498,100,1.2635789513587952,0.1430218538695643,2,0.045537612305504,0.018810294151491574,200,2.4578545093536377,0.21665443619207272,1
SS-U,4608,0.25085439715534413,0.013912242255327402,30,0.22282779216766352,0.008960352354699646,1,0.24485026235285515,0.010795335256601701,50,0.7286968231201172,0.02680021646335886,1,0.23492132159101295,0.002996750949024195,100.0,0.7739206194877625,0.03253394637813992,1.0,0.23182699618086522,0.0011461704077137087,200,1.6033882021903991,0.07984644388129393,1,0.28470706008660773,0.029393029578654452,30,1.0085143327713013,0.135680475370548,2,0.2799054237552892,0.02745448519443526,50,1.5777328372001649,0.15552334775533927,2,0.2746751683713202,0.025496711070076873,100,1.5174511909484862,0.1650967100542843,2,0.2433642271256394,0.009902583425827016,200,1.6056093454360962,0.29057751236331425,1
SS-V,6840,0.1524850489029576,0.05571388762520219,30,0.5053340792655945,0.1151151615418713,2,0.10742607764515015,0.06802231978093043,50,0.2918798327445984,0.057957913911398096,1,0.07810612848170176,0.06203702071083169,100.0,0.742897117137909,0.018592199614242317,1.0,0.04577239934841493,0.04538649954783474,200,1.5961584568023681,0.07006090557018006,1,0.19550361288367524,0.023464383893781554,30,1.4354179620742797,0.059623832643945045,3,0.19422152421599181,0.023515767372807056,50,1.627290093898773,0.0588978478070948,3,0.19283475457953045,0.02142887839288064,100,1.5497774124145507,0.18912745580568704,3,0.1180569328985713,0.06109464308225724,200,2.6332384943962097,0.0648783132138461,1
SS-W,65536,0.32753479262320123,0.0202719669084842,30,0.1473736763000488,0.004326471917483808,1,0.3195467523402981,0.01706502539243495,50,0.25983893871307373,0.007763121557926547,1,0.29847246550488327,0.011745988177033456,100.0,1.2757653951644898,0.058589472153592906,1.0,0.2814278114502854,0.0166331489267614,200,1.1149394392967225,0.04871621358182021,1,0.37036251165867673,0.030309538668176334,30,1.3490074396133422,0.07705760417181345,2,0.3631409818194431,0.029106165301538024,50,0.9947378158569335,0.08798906815931655,2,0.3590852785913369,0.028701600392077867,100,1.4464735627174377,0.13516917115789087,2,0.32186635786813783,0.020954156538473215,200,2.2933534383773804,0.1847208971021834,1
