Dataset,Rows,TS-30_mean,TS-30_std,TS-30_budget,TS-30_runtime_mean,TS-30_runtime_std,TS-30_tier,TS-50_mean,TS-50_std,TS-50_budget,TS-50_runtime_mean,TS-50_runtime_std,TS-50_tier,TS-100_mean,TS-100_std,TS-100_budget,TS-100_runtime_mean,TS-100_runtime_std,TS-100_tier,TS-200_mean,TS-200_std,TS-200_budget,TS-200_runtime_mean,TS-200_runtime_std,TS-200_tier,HILL-30_mean,HILL-30_std,HILL-30_budget,HILL-30_runtime_mean,HILL-30_runtime_std,HILL-30_tier,HILL-50_mean,HILL-50_std,HILL-50_budget,HILL-50_runtime_mean,HILL-50_runtime_std,HILL-50_tier,HILL-100_mean,HILL-100_std,HILL-100_budget,HILL-100_runtime_mean,HILL-100_runtime_std,HILL-100_tier,HILL-200_mean,HILL-200_std,HILL-200_budget,HILL-200_runtime_mean,HILL-200_runtime_std,HILL-200_tier
Health-ClosedPRs0003,10000,0.08307943187924896,6.253904971617812e-05,30.0,0.4265834212303162,0.02088354243952444,1.0,0.08301522337265657,0.00034968822066448215,50,0.7997879266738892,0.031300892173513215,1,0.08300961347690014,0.0003747764371806081,100,1.477075982093811,0.10839047519953417,1,0.0829799929532967,0.0004147173433102458,200,3.8773307323455812,0.21883445709027394,1,0.15376487371271136,0.21752215725819918,30,0.2348186612129211,0.05349626843554349,2,0.0830887372564864,2.092413759757673e-05,50,0.18010751008987427,0.03473191582623801,1,0.08308873725648638,2.092413759757069e-05,100,0.4765831470489502,0.056413636924824886,1,0.08308873725648638,2.092413759757069e-05,200,0.8844640493392945,0.11743195771170342,1
Health-ClosedPRs0004,10000,0.5550719019578298,0.13005037059093388,30.0,0.3983659267425537,0.021373091356890875,2.0,0.5075976493619885,0.13251657949186502,50,0.777922785282135,0.06369612284268512,2,0.4396617712610234,0.14679985508593957,100,1.276141059398651,0.07932797569096094,1,0.3716242052613611,0.12082189092727541,200,3.1194326996803285,0.23863399904987947,1,0.6287862772404629,0.15582681992305808,30,0.22154430150985713,0.05168758406459728,3,0.5667030486737309,0.12954081410390675,50,0.289835786819458,0.05538262718040651,2,0.47823033105994994,0.15958105280456553,100,0.6424203872680664,0.08293953635555375,1,0.446428767467869,0.14970487697074988,200,0.9585096120834351,0.0991069085385386,1
Health-ClosedPRs0005,10000,0.017147837481998322,0.05246196397231816,30.0,0.4840352773666382,0.025399801882828203,1.0,0.004969488820763422,0.010999093726592846,50,0.4319731593132019,0.020424585978438645,1,0.00216696708137418,0.004658060461225543,100,1.2562345027923585,0.05410501139090234,1,0.00045670395860277223,0.0012285574047937854,200,2.684136247634888,0.22381198387636314,1,0.09451233372737229,0.23654710641442775,30,0.15057458877563473,0.03447927890378747,2,0.013295134276173997,0.02608645012951056,50,0.24557753801345825,0.04411580791777048,1,0.0035833950764273246,0.0065645692982642745,100,0.4971544623374939,0.05673777832043826,1,0.0009623593909483866,0.0016299578703456545,200,0.9944222807884217,0.14680727257088805,1
Health-ClosedPRs0006,10000,0.507239000659184,0.1309062636505204,30.0,0.4112225890159607,0.020513522688768795,3.0,0.47773562324146035,0.16284446804339148,50,0.6443867564201355,0.033979536322024655,2,0.3534654272215714,0.20819808943428383,100,1.5543054699897767,0.07196305525655627,1,0.26568016208396766,0.24394083685143214,200,2.6446173429489135,0.13926613951966785,1,0.5463337137438058,0.10477784235097352,30,0.23938804864883423,0.05356316992144905,3,0.5140460654654829,0.13194231909945947,50,0.18675941228866572,0.03446228578101968,3,0.4300490463550715,0.19443358868434357,100,0.46735295057296755,0.052190914327326136,2,0.3769383877537186,0.21974493562481945,200,0.8818660020828247,0.1047014981511313,1
Health-ClosedPRs0007,10000,0.29076469505952474,0.13587636564969996,30.0,0.3689642310142517,0.015775103735596995,2.0,0.23045997384998268,0.14369873991436996,50,0.6535292387008667,0.034119761575546644,1,0.15782098456831453,0.13188395164610267,100,1.2031891703605653,0.0646700364660867,1,0.11130711557166229,0.12535889077441437,200,2.44067804813385,0.18462706116907335,1,0.36785899387917514,0.15558855290646187,30,0.1905966281890869,0.046524237716201636,2,0.3140118167093203,0.1540884330918847,50,0.26889013051986693,0.04841251744897444,2,0.23494252888252332,0.14259487479965932,100,0.7293327450752258,0.10562567822022448,1,0.19876440907152088,0.14330411905622373,200,0.8912151455879211,0.11378629813899684,1
Health-ClosedPRs0008,10000,0.7246545108167475,0.16229654219325043,30.0,0.2704958200454712,0.010284679795698432,2.0,0.6837971556924195,0.16837599072229217,50,0.6299597740173339,0.027646320424273823,2,0.6316604180915465,0.16282091444786279,100,1.184983777999878,0.05482026662309648,1,0.5574279137466254,0.15105814855248564,200,2.3569955229759216,0.17159604400403683,1,0.809421214929829,0.09492914023310674,30,0.17068766355514525,0.037255814591552236,3,0.7965224381730288,0.09520490625050074,50,0.18838921785354612,0.03419198773141928,3,0.7631747702845225,0.11261338363034658,100,0.6425744891166687,0.10211755186771684,3,0.7080820889109728,0.16852313486129997,200,0.9078740239143371,0.15965055389136915,2
Health-ClosedPRs0009,10000,0.6432018905170614,0.08353356912715143,30.0,0.2708306789398193,0.009466182235469321,2.0,0.6276124721442196,0.09918874542757293,50,0.804716956615448,0.05095318315453447,2,0.6083939083511795,0.12015561361408117,100,1.1761142373085023,0.06420081275780275,1,0.6013610698481029,0.1284870880399076,200,2.8771737217903137,0.2514679509954509,1,0.6645939904581631,0.09184064706269253,30,0.1688876628875732,0.037622687058418966,2,0.642350783559005,0.08431858730075951,50,0.27375380992889403,0.04882299934840573,2,0.6270470924465905,0.09140831031547596,100,0.49442116022109983,0.054538409120311306,2,0.5849731923762603,0.13796619480303926,200,0.9399829864501953,0.09530642235473809,1
Health-ClosedPRs0010,10000,0.5409913651394651,0.07072711716650684,30.0,0.4101004958152771,0.019432627533269024,2.0,0.5258733527121016,0.08110500558422314,50,0.7172120094299317,0.04006358164189412,2,0.4981490432333491,0.1177781984890458,100,1.237144899368286,0.07687765050754432,1,0.4514325392931302,0.14628180006018918,200,2.0802145481109617,0.2888269090327411,1,0.5501324990142927,0.06729807280803009,30,0.19996902942657466,0.047854875008643945,2,0.5446411048938956,0.06518644194749133,50,0.2778643250465393,0.04899408275717409,2,0.5312379742537645,0.08232258064141412,100,0.5726244330406189,0.08838346508497415,2,0.5066560961154221,0.11044841717565979,200,0.6462938904762268,0.0775348437358422,1
Health-ClosedPRs0011,10000,0.0,0.0,30.0,0.39246495962142947,0.0176645180227485,1.0,0.0,0.0,50,0.4452847480773926,0.018984824992598615,1,0.0,0.0,100,1.2447426319122314,0.16504885171641062,1,0.0,0.0,200,1.4996949076652526,0.30780645124377404,1,0.09325530547977687,0.2478944341937801,30,0.2263845562934875,0.05183348825308407,1,0.01366996882400709,0.06113395908156542,50,0.3308375239372253,0.05766604872336197,1,0.01361247429295393,0.06087683572202674,100,0.5189467906951905,0.06626667982303529,1,0.009461437376695235,0.04231283427829565,200,0.5404948472976685,0.06949968457626,1
Health-Commits0000,10000,0.6797416629685706,0.30681815043357547,30.0,0.27021045684814454,0.014180798119571254,2.0,0.6343774742495379,0.3354099615542501,50,0.7305357813835144,0.03931467871503247,2,0.5228236146422814,0.3733392913279228,100,0.9036262154579162,0.04347290256194339,1,0.4888524376462823,0.4032218277859256,200,3.3200770258903503,0.15259210625377517,1,0.7384997957325204,0.29373006930291756,30,0.1161211490631103,0.025459646005669665,2,0.7249758879008903,0.3133875759038636,50,0.1906018733978271,0.031857517644662145,2,0.6771945537702619,0.3446046518047628,100,0.5751147150993348,0.06690862671634053,2,0.6118566925432585,0.3718321754764692,200,1.09459707736969,0.1308338312042174,2
Health-Commits0001,10000,0.16503357432165863,0.000219718210741729,30.0,0.2701737642288208,0.011767571310321188,1.0,0.16478490265994664,0.0007895440724807612,50,0.4425760269165039,0.020821988001458687,1,0.16477001339683278,0.000845903497381762,100,0.8702115535736084,0.04585290602643332,1,0.16436684049193923,0.0014552435571719624,200,1.4954889059066772,0.28552813075871475,1,0.2657703063917946,0.24577329650121743,30,0.11796406507492063,0.02754948681785141,2,0.19597369400335746,0.1369102679945239,50,0.17840378284454342,0.029657291731975795,1,0.1955969669950057,0.13699101836621924,100,0.5573923230171204,0.07745215026234759,1,0.19388386524570578,0.12936195001290401,200,0.9109458088874817,0.1388705171996271,1
Health-Commits0002,10000,0.4806679967003914,0.06973226116461066,30.0,0.26489791870117185,0.010219178922233988,2.0,0.474695683640771,0.08558474204270124,50,0.4462414622306824,0.026442701810251493,2,0.4722191507665142,0.09011322170847191,100,1.1815923690795898,0.15950264195061312,2,0.403238782850133,0.13890403161396864,200,1.6599360346794128,0.10114218836297313,1,0.5275639914496087,0.13974645284193699,30,0.1759390354156494,0.038800672926319356,3,0.4884319260315893,0.06232397921427194,50,0.26090445518493655,0.04301905807348162,2,0.4872365660975538,0.06766978869396333,100,0.3092306137084961,0.033354974925325076,2,0.47352290618182363,0.08889430971259828,200,0.776347815990448,0.10844989372351103,2
Health-Commits0003,10000,0.4280977001416888,0.05729902452567538,30.0,0.2722740054130554,0.011625643605763111,3.0,0.391074186107444,0.07026483589430563,50,0.4450823307037354,0.026468655444015728,2,0.3470874658419405,0.07006865482971507,100,1.2973082900047301,0.12195498312794462,1,0.3209086627153344,0.07773593034393006,200,1.38384770154953,0.2753620021116929,1,0.4465478473640866,0.06476831745260295,30,0.1211005568504333,0.027333844468979948,3,0.4326015017490324,0.0594322935465423,50,0.20445870161056515,0.038214161026904586,3,0.4045700120542598,0.06508162349723763,100,0.35991625785827636,0.03777868722177756,2,0.3731520668066683,0.07081237414277751,200,0.8582840442657471,0.10605380102844929,1
Health-Commits0004,10000,0.24144932551713166,0.06759580768278933,30.0,0.421559202671051,0.021473812689725588,1.0,0.22778087917838138,0.010501755296131753,50,0.46143213510513303,0.02025258782705539,1,0.22489801685778127,0.003033457780629781,100,0.9093565702438354,0.027056158097144154,1,0.22299391582982495,0.00771528467224259,200,1.8998820781707764,0.08548816757757524,1,0.23043580938056601,0.00854338123707997,30,0.22729911804199215,0.051950644756931806,1,0.22846497223671453,0.006980025822087368,50,0.18700418472290034,0.03591572124310029,1,0.22666914111638228,0.0027713122975537015,100,0.364172101020813,0.04997068120027725,1,0.22615269145291955,0.002123803371783542,200,1.1271946668624877,0.15580707048407083,1
Health-Commits0005,10000,0.36316709068936437,0.14604925215577685,30.0,0.2702375888824463,0.011800070042335844,2.0,0.3308542214180258,0.14567310207341028,50,0.7899300694465637,0.06654575753969326,1,0.27166189188855505,0.134187321122659,100,1.079612410068512,0.15293250909571604,1,0.22461512112575416,0.11979652648762502,200,1.6054201245307922,0.3007067957412052,1,0.44979351046779914,0.1383383165567933,30,0.21830911636352535,0.04903430779186778,2,0.39260593462025745,0.13725435507868045,50,0.26087613105773927,0.04722782030580824,2,0.32938788749283343,0.1432399569869502,100,0.4751031160354614,0.05096014368079432,1,0.29701109427418276,0.14718374948428323,200,0.9678924441337585,0.11330731093075459,1
Health-Commits0006,10000,0.3111205965982284,0.023355407372195998,30.0,0.26841259002685547,0.014403430985665482,2.0,0.3037520929479082,0.021230508390412732,50,0.4417638063430786,0.023207223438139378,2,0.29286785518504366,0.020978476518693587,100,0.8771968603134155,0.04237845490759596,1,0.2807630695656,0.02804888207443273,200,2.0675932645797728,0.1978515009555819,1,0.32780335060603744,0.021269307476589068,30,0.2118581414222717,0.04699027588221976,3,0.31914280737077916,0.020479675945245808,50,0.2838297486305237,0.050182159301040835,3,0.31046784453400217,0.02306508614407106,100,0.35577993392944335,0.04175294184992044,2,0.30247340060361555,0.02636883412006021,200,0.6989235281944275,0.08200891896016414,2
