Dataset,Rows,SMSEMOA-30_mean,SMSEMOA-30_std,SMSEMOA-30_budget,SMSEMOA-30_runtime_mean,SMSEMOA-30_runtime_std,SMSEMOA-30_tier,SMSEMOA-50_mean,SMSEMOA-50_std,SMSEMOA-50_budget,SMSEMOA-50_runtime_mean,SMSEMOA-50_runtime_std,SMSEMOA-50_tier,SMSEMOA-100_mean,SMSEMOA-100_std,SMSEMOA-100_budget,SMSEMOA-100_runtime_mean,SMSEMOA-100_runtime_std,SMSEMOA-100_tier,SMSEMOA-200_mean,SMSEMOA-200_std,SMSEMOA-200_budget,SMSEMOA-200_runtime_mean,SMSEMOA-200_runtime_std,SMSEMOA-200_tier,SPEA2-30_mean,SPEA2-30_std,SPEA2-30_budget,SPEA2-30_runtime_mean,SPEA2-30_runtime_std,SPEA2-30_tier,SPEA2-50_mean,SPEA2-50_std,SPEA2-50_budget,SPEA2-50_runtime_mean,SPEA2-50_runtime_std,SPEA2-50_tier,SPEA2-100_mean,SPEA2-100_std,SPEA2-100_budget,SPEA2-100_runtime_mean,SPEA2-100_runtime_std,SPEA2-100_tier,SPEA2-200_mean,SPEA2-200_std,SPEA2-200_budget,SPEA2-200_runtime_mean,SPEA2-200_runtime_std,SPEA2-200_tier
Health-ClosedPRs0002,10000,0.9879059467963671,0.00015017661621129642,30,0.3891276836395264,0.007988526860589684,3,0.9787031306914475,0.02907373149000116,50.0,0.783540916442871,0.012219771876673636,3.0,0.9624507382208289,0.05164436274268135,100,1.9462027192115783,0.02043710716612383,2,0.9424431209561804,0.06445987951155266,200.0,3.4992290258407595,0.12821629242423307,2.0,0.551618925807876,0.00010547081133442772,30,0.5984723329544067,0.05203920631120033,1,0.5516025802413138,0.00010038539005945228,50,1.1512587070465088,0.022083230712236494,1,0.5515172676742182,0.0001263976306386548,100,2.5089233756065368,0.08905561490289429,1,0.5514380156674724,0.00011504033008602343,200.0,6.176023817062378,0.1646836441289273,1.0
Health-ClosedPRs0003,10000,0.9525717141864994,0.00829063753859284,30,0.3361725568771362,0.020331742804838075,4,0.9474119107069325,0.0239228317666297,50.0,0.6661819696426392,0.013557116194537684,4.0,0.9361205464351194,0.03567375390204452,100,1.7479632377624512,0.11236575676568715,3,0.9069206756710896,0.05673377701133147,200.0,3.4210301876068114,0.18645643625094702,2.0,0.42149013315288225,0.020327000668255223,30,0.5032273173332215,0.03302493431132005,1,0.4138077876314906,0.02786085065858322,50,1.0212213397026062,0.05965069182029719,1,0.4060180512362758,0.029473765323150092,100,2.2643900752067565,0.12650945217472925,1,0.380109225181521,0.0653360752306332,200.0,5.388692140579224,0.32694190650880584,1.0
Health-ClosedPRs0004,10000,0.36119605432550084,0.014187101407865398,30,0.30782240629196167,0.007738424037813284,3,0.35805344966575847,0.017463359144383777,50.0,0.6347879290580749,0.012700157937736009,3.0,0.33927205248194864,0.04309458686706496,100,1.791873073577881,0.12362075942614739,2,0.31644263426389996,0.058565061412985606,200.0,6.884265112876892,0.480185437775061,2.0,0.1178105694846735,0.0019672101999493163,30,0.5433617830276489,0.037823190467801235,1,0.11744694645884753,0.0018371799617209472,50,0.878281044960022,0.00711721107782115,1,0.11590927933324509,0.002233271316731229,100,2.199527955055237,0.16225497408642559,1,0.11424508919084184,0.0022220503527792283,200.0,5.746536588668823,0.33178448943335576,1.0
Health-ClosedPRs0005,10000,0.7980024957269898,0.1472105977321172,30,0.3260135054588318,0.009885557843170998,3,0.7550519839278588,0.1646393776625346,50.0,0.6526217341423035,0.019619768638798864,3.0,0.6442613654763363,0.18322135568276307,100,1.993035626411438,0.06187744417227244,2,0.5790855615447559,0.18925702672297892,200.0,3.8328047394752502,0.2524923960944609,1.0,0.4804632851638663,0.025366037282239483,30,0.6802088856697083,0.04417308671243267,1,0.4801405132326904,0.025282597263579953,50,1.0518090724945068,0.014153538710456487,1,0.4699176686696401,0.04311383970619782,100,2.0784619569778444,0.04867397565303201,1,0.4510204203411529,0.05928559134994277,200.0,5.609714412689209,0.32248450158874986,1.0
Health-ClosedPRs0006,10000,0.6762781817928356,0.03328214348494807,30,0.3114973187446594,0.012462346906500565,3,0.6688923894927848,0.04298742516465856,50.0,0.5944075226783753,0.012636453265873874,3.0,0.6020769471680765,0.10552551419260159,100,1.4174521088600158,0.01979825651796049,2,0.5147143598068553,0.11783795635833506,200.0,3.2175742626190185,0.2278258942970476,1.0,0.5078503600614279,0.043545652710954695,30,0.5276223421096802,0.034901070205171816,1,0.49224411549963365,0.048334048548220904,50,1.1707672715187072,0.01422642866418487,1,0.46674276641061957,0.0330360797241705,100,1.9880208492279052,0.06885331439101953,1,0.44875461804285033,0.022914832468564197,200.0,5.819071519374847,0.26908548780978564,1.0
Health-ClosedPRs0007,10000,0.6439503896194495,0.05914501321068705,30,0.32208887338638303,0.005338597923536228,3,0.6245162110161532,0.07343221473816113,50.0,0.5625154256820679,0.016676137383441248,3.0,0.5597382706494256,0.1369537820862956,100,1.5665222883224488,0.04428796379327204,2,0.5031126595752747,0.17043791980262266,200.0,3.8225164890289305,0.18145817125487762,2.0,0.5591028266796878,0.1186109967314939,30,0.6351800084114074,0.04303908171410077,2,0.5264602426098535,0.134387340094304,50,0.9264420390129089,0.01258334612816238,2,0.47189338701845907,0.1687854164687941,100,2.194173741340637,0.11331244541330918,1,0.34646505825517665,0.14970283714130952,200.0,4.886265909671783,0.1015526289593686,1.0
Health-ClosedPRs0008,10000,0.22795108596405161,0.006698385729768546,30,0.293430757522583,0.015828199850002556,2,0.22763743179115975,0.007231281977098451,50.0,0.6983577132225036,0.029362700398426526,2.0,0.22704599464306985,0.007091892213778434,100,1.7461100339889526,0.09250732851101857,2,0.22657400924815851,0.006992673425575626,200.0,3.0448732495307924,0.24897332916158646,2.0,0.18253508688158365,0.00028514743010002577,30,0.5275827169418335,0.03974346859720507,1,0.1822551718884987,0.0004021162680395523,50,0.9934776663780213,0.014781991875638782,1,0.181939479998089,0.0004142834313258787,100,2.019154405593872,0.05355254810555231,1,0.18161254220529027,0.0004185736152067485,200.0,5.839533364772796,0.40949649810177163,1.0
Health-ClosedPRs0009,10000,0.30892734778125197,0.012132504668261785,30,0.3172877073287964,0.004671184773790701,3,0.303150218441659,0.012798745840789796,50.0,0.6887078404426574,0.046523007350513186,3.0,0.2895583098155127,0.012190848481663196,100,1.9174049139022826,0.01645578337622948,1,0.2785369386943872,0.013500758217658502,200.0,3.309604024887085,0.20037827566579033,1.0,0.29683987278404994,0.0053300877125620535,30,0.6814938426017761,0.03987961220212283,2,0.29553632943662445,0.006438692358716034,50,0.9034361720085144,0.007303854442241775,2,0.2914966527267665,0.008243076872076715,100,1.667624831199646,0.04801190983558194,1,0.27831679272696064,0.01730992680308681,200.0,5.286033570766449,0.35266374121455113,1.0
Health-ClosedPRs0010,10000,0.46871485556089754,0.002507547145238531,30,0.4096894502639771,0.0072404989220269155,4,0.4652518159700687,0.00876703711374851,50.0,0.9198201894760132,0.017091679544045037,4.0,0.46017846463925133,0.009228961238849991,100,2.0977282762527465,0.17349179142085988,3,0.4507718048394441,0.011125938160073937,200.0,3.842214012145996,0.1942834191678343,2.0,0.4305991690924767,0.015584285084742843,30,0.5009183883666992,0.03490831390519696,1,0.41954548051813123,0.026725118891064666,50,1.1532632112503052,0.020660269916503382,1,0.40900606556961366,0.025869011538295468,100,2.031173014640808,0.07628180284213652,1,0.3957125832859477,0.022776632507985065,200.0,5.037536263465881,0.25887899358562527,1.0
Health-ClosedPRs0011,10000,0.9955968308332602,0.014010206906580829,30,0.20443989038467403,0.019624129652807243,3,0.9950603919406994,0.014151475760960559,50.0,0.6082523465156555,0.009240262265139602,3.0,0.9183047479603597,0.14541167875550912,100,1.5863584756851197,0.03223348148900412,2,0.7530368295182497,0.21459380401584902,200.0,2.951558327674866,0.2954086774030802,1.0,0.561283029411525,0.0009287456785407966,30,0.5987987160682678,0.04034695565495552,1,0.5610768494796154,0.0011710208270071555,50,0.8898227453231812,0.012212635632513555,1,0.560585127184884,0.002175618849434517,100,2.1196940183639525,0.07520079199326145,1,0.559623298134609,0.005224689982714354,200.0,5.16629159450531,0.2772275396906077,1.0
Health-Commits0000,10000,0.06826705061503675,0.0036149403350396745,30,0.27885220050811765,0.0083490092877464,3,0.0664276720040643,0.004827014205045223,50.0,0.6212662935256958,0.037293562102373765,2.0,0.0629716429488032,0.003975550936361313,100,1.3958975076675415,0.009767752675634013,1,0.05871970472208795,0.005047370394695527,200.0,3.803843820095062,0.22151882903109246,1.0,0.07067847610363312,0.0032326354937920227,30,0.49902341365814207,0.03706978521156802,4,0.06923316174185089,0.003105587100210978,50,1.0170420289039612,0.05067811904061772,3,0.06626834261102356,0.003550962530308761,100,1.9655399441719055,0.05757425237344638,2,0.06136498749018728,0.005009378782484462,200.0,2.5668347597122194,0.4080035145625416,1.0
Health-Commits0001,10000,0.8237907716592987,0.0879283123288271,30,0.21631904840469357,0.014114304828934941,3,0.7760987173643261,0.13034375736972678,50.0,0.542626166343689,0.006812938582981288,3.0,0.6455344478163008,0.18828320563565104,100,1.448984932899475,0.040953902331629634,2,0.5119521814264549,0.2077182978627932,200.0,3.0515639185905457,0.23791253911883317,2.0,0.21529653762973666,0.0035879218808902865,30,0.5052082419395447,0.03730032176444512,1,0.212802298061673,0.003209024223836554,50,1.1751093506813048,0.12632091511625548,1,0.21066702315261515,0.003655532375585019,100,1.8707061052322387,0.0491609084178302,1,0.20625895566954208,0.004308547899465861,200.0,4.6149519920349125,0.37028468559960187,1.0
Health-Commits0002,10000,0.8183533836182992,0.0050588025710219114,30,0.2898651361465454,0.007360951655008184,3,0.8162320062033974,0.00796760203346136,50.0,0.5964382410049438,0.014979465683764563,3.0,0.8108343335244268,0.01339902976394739,100,1.3772789716720581,0.011059562374457314,2,0.8044197400040389,0.020152884184809976,200.0,2.871560299396515,0.21683039576311303,2.0,0.1274621988365549,0.008071177870376617,30,0.56952805519104,0.041673287038985526,1,0.12088777987365032,0.020398273973580065,50,0.9761886835098267,0.02785535089650108,1,0.11906338889827324,0.020120382705360162,100,1.8302000164985657,0.23927955526939726,1,0.11512816400203925,0.019678978362714983,200.0,4.165706849098205,0.38905047526994657,1.0
Health-Commits0003,10000,0.5411728931735901,0.05316298030595021,30,0.277296257019043,0.012954029121925385,3,0.5159673165841349,0.05018843016283331,50.0,0.91976238489151,0.04608867373106494,3.0,0.4659938606136277,0.040801710609373015,100,1.8415725946426391,0.0808833704704622,2,0.43171614251155804,0.05048589053130525,200.0,2.8653787970542908,0.3087607400265194,2.0,0.37797373529319545,0.058761068959768535,30,0.534730339050293,0.02904224596272896,1,0.35139189469184967,0.057638172068731126,50,0.6902089357376099,0.01393802288657007,1,0.30798172527230466,0.035412623123155074,100,1.6865968346595763,0.18449529245071294,1,0.2801284185080687,0.02197061404235528,200.0,5.11625429391861,0.28269750545704453,1.0
Health-Commits0004,10000,0.6600988959530809,0.08468731036436734,30,0.31714563369750975,0.01563415805690502,2,0.6221393625214566,0.10846183808091224,50.0,0.60354163646698,0.019282291725060824,2.0,0.5046308294815207,0.1195402119953319,100,1.4826727390289307,0.1662336392435496,1,0.44811571960468627,0.09422641902234763,200.0,2.742080104351044,0.29311556425396573,1.0,0.4567485054877481,0.07873769278614373,30,0.41011111736297606,0.03304847689726835,1,0.42975618757217565,0.06389874359241018,50,0.6578300476074219,0.020637897779434124,1,0.4031431542077386,0.053383475400008554,100,1.5767496943473815,0.04747649879982177,1,0.3829674524266643,0.04148032364894953,200.0,2.5666035771369935,0.3299443962647408,1.0
Health-Commits0005,10000,0.7085864783582052,0.006634626077046799,30,0.20577822923660274,0.013740253631035775,3,0.7058813314119831,0.008114868104576095,50.0,0.4742635011672974,0.017557614796709902,3.0,0.6966203584985741,0.011606528028921695,100,1.7045794367790221,0.032921074846067974,2,0.6905808071493128,0.01079366756177486,200.0,2.7196914911270142,0.265838884939994,2.0,0.4991264259304412,0.013369352085770956,30,0.37657374143600464,0.027965233882690576,1,0.494751079055438,0.007634522441489905,50,0.6637162208557129,0.02306354422906873,1,0.48648728645974704,0.006948201010472298,100,1.6972504019737245,0.20563662063647922,1,0.4813072321040407,0.006938313102861812,200.0,3.561539041996002,0.33491996824184916,1.0
Health-Commits0006,10000,0.47550405476908314,0.001800032966773178,30,0.33517506122589114,0.0052579323935641195,2,0.47535369006080364,0.0018132588611959274,50.0,0.6826766848564148,0.008864366101761743,2.0,0.4733444054159223,0.005985197570406371,100,2.239372503757477,0.14311928307364902,2,0.4712978909105333,0.005577652593605526,200.0,1.5380692601203918,0.26077670292668603,2.0,0.44640484596133634,0.04340479697478419,30,0.3823917269706726,0.03244918008991696,2,0.4445470944710184,0.04274775083847229,50,0.6651100397109986,0.02211698645673837,2,0.4262117613618627,0.05933717410068363,100,1.4707842111587524,0.048536508877962854,1,0.3917596919171903,0.06985987691933564,200.0,2.906553494930267,0.2997761720125817,1.0
Health-Commits0007,10000,0.6858221525320964,0.09398873263333402,30,0.33278709650039673,0.011391727923342237,3,0.6515296061863936,0.10769170054057914,50.0,0.7025731563568115,0.03472249183064287,3.0,0.5531963093997667,0.1284286252945152,100,1.0289474129676819,0.01626660680198314,2,0.49092789284386285,0.1345914053703493,200.0,1.691770350933075,0.3268298173053787,1.0,0.4339195431304178,0.09629175272806098,30,0.3765708327293396,0.03200333848417447,1,0.4115902625116189,0.08256021353269993,50,0.7047147274017334,0.008816250393747664,1,0.3787989896746089,0.05162265509164061,100,2.6018752694129943,0.051705196055794614,1,0.354964944156128,0.03505476045236043,200.0,3.8070785880088804,0.31670456358576865,1.0
Health-Commits0008,10000,0.6248275652525017,0.032481250067172514,30,0.3889892578125,0.006481930746943002,3,0.6054882978462603,0.04677063408638204,50.0,0.4104577302932739,0.021469562916088095,3.0,0.5737106323362613,0.055797081764296944,100,1.4674159169197083,0.05810145317933765,2,0.5174565337163453,0.036372996139358425,200.0,2.60832417011261,0.25557107285820274,1.0,0.534776108515547,0.05412160276275847,30,0.530604076385498,0.03863969451354136,1,0.5206125950109437,0.05015713283935039,50,0.7468769311904907,0.02337141868402975,1,0.4957479393747982,0.03296185392698219,100,1.4859448671340942,0.05262752854590718,1,0.4740387379032643,0.038762418991102804,200.0,2.7410596370697022,0.33971507491473557,1.0
Health-Commits0009,10000,0.5794629484402074,0.05902706684750051,30,0.20583482980728146,0.01746959869347561,2,0.5600401085568005,0.0520220466787152,50.0,0.408892560005188,0.01662223612155407,2.0,0.5086860981188771,0.022774295619798747,100,1.7208740234375,0.10053891258780477,1,0.49657793951951784,0.01902288951878759,200.0,1.9696910381317139,0.044696062354078595,1.0,0.5466492173850999,0.037517898564983276,30,0.38283601999282835,0.03394473969660747,2,0.52987102654101,0.038565455665316634,50,0.7414909720420837,0.01862222119400644,1,0.5066889924266171,0.029251701480723417,100,2.2190146684646606,0.13556145595148367,1,0.4860564926938843,0.008456614529458548,200.0,5.824881708621978,0.35944169996352127,1.0
Health-Commits0010,10000,0.6308154914175683,0.08653238706614477,30,0.32176904678344725,0.018488845790773655,3,0.5896632483694921,0.0729173542723128,50.0,0.4273518204689026,0.021754541128364592,3.0,0.5345926422601063,0.04578028730206834,100,1.85223628282547,0.0727382971833315,2,0.5101521022110271,0.024016434938262804,200.0,2.4423906087875364,0.2177866680850325,2.0,0.4436596932464747,0.022116633095013497,30,0.5792801260948182,0.04443338428666139,1,0.4376265478320295,0.015313618768140904,50,0.6572245359420776,0.019783510101044254,1,0.4267110976728656,0.01247161249346991,100,1.4522170901298523,0.03781450382725906,1,0.4166958208617757,0.01211147458824338,200.0,6.34710910320282,0.1652625370050354,1.0
Health-Commits0011,10000,0.6927701144611584,0.020325238429064117,30,0.21559380292892452,0.0017509803636889326,4,0.6781159220916935,0.019528024432428275,50.0,0.4248661398887634,0.018539147590488914,3.0,0.6400526173661906,0.0273212343229491,100,1.0108930587768554,0.02299623459396504,2,0.611194659471914,0.05336984439484264,200.0,1.6056740522384643,0.33249521591212844,1.0,0.5660110611086707,0.012771104038082206,30,0.5463843822479248,0.037234879350165166,1,0.564691459877939,0.0137258700719278,50,0.7267006635665894,0.027146926906008582,1,0.5560943642006528,0.018879035518292113,100,1.99859060049057,0.1853862708686116,1,0.5380183179916834,0.01801543308554794,200.0,2.740922689437866,0.3104466171158462,1.0
LLVM,1024,inf,nan,30,0.07310682535171506,0.015750700223698358,5,inf,nan,50.0,0.14430761337280268,0.01572856545715396,5.0,inf,nan,100,0.6641043663024903,0.01587692463437113,5,inf,nan,200.0,0.6728785514831543,0.004612110400625815,5.0,0.10207183849633414,0.020280747694533637,30,0.2011632919311523,0.022221855398739797,4,0.08821203872457518,0.011461523136512462,50,0.4914110779762268,0.035143456058888654,3,0.07845468055183134,0.006047932578016602,100,1.0886648774147034,0.1488682746342948,2,0.07451090248701536,0.0055312502942788735,200.0,3.231625771522522,0.34723185500575027,1.0
PostgreSQL,19008,inf,nan,30,0.13008158206939693,0.002934108671394565,5,inf,nan,50.0,0.2658289551734924,0.008051797506763136,5.0,inf,nan,100,0.35499287843704225,0.018062426323496673,5,inf,nan,200.0,1.5735794186592102,0.05278933964818806,5.0,0.7064046014804198,0.004492862856965275,30,0.26314531564712523,0.032993181787807614,4,0.7031542149913428,0.003991830455441155,50,0.6743841886520385,0.050643226632041426,3,0.7000832510403056,0.0039440574853912835,100,1.6841493606567384,0.08434203635108821,2,0.699119420798638,0.003455651770135094,200.0,4.547932755947113,0.05445817968629958,1.0
SQL_AllMeasurements,4653,inf,nan,30,0.09650158882141109,0.0016553892171101245,5,inf,nan,50.0,0.21202952861785884,0.00444149351545677,5.0,inf,nan,100,0.5339820623397827,0.014770002966859468,5,inf,nan,200.0,1.0432406425476075,0.07693226059825965,5.0,0.3456242226676882,0.03587821364618983,30,0.564399266242981,0.0418873076670644,4,0.3155741692254331,0.024647694533649622,50,1.1731654167175294,0.06778129437170052,3,0.2754718567160238,0.03551895050384176,100,4.013351333141327,0.07589850154469373,2,0.2333691066965649,0.02629755707318433,200.0,10.412706065177918,0.3931213705735724,1.0
SS-A,1343,0.13895254889941938,0.009678377797466746,30,0.14872181415557856,0.014562608009142646,3,0.13254737451646312,0.007834074708318123,50.0,0.5072427272796631,0.009666448348489912,2.0,0.12654880215232353,0.003191423889853815,100,1.2350992202758788,0.02515302875702885,1,0.12654880133481128,0.0031914238120222824,200.0,1.812922739982605,0.018342121669747177,1.0,0.1342592755064584,0.010402333545510069,30,0.2571387529373169,0.017241924835783434,2,0.13395006518875638,0.010397375834511557,50,0.8827475905418396,0.004660663811721027,2,0.1266739348886414,0.0031729783372318296,100,1.0848524212837218,0.0501800825433191,1,0.12604362242255013,0.0027664038379904407,200.0,8.063601791858673,0.1660858757906211,1.0
SS-B,206,0.09232996959487877,0.026509525326336325,30,0.14321289062499995,0.007883015862939664,2,0.08132683235827776,0.014661171775119254,50.0,0.49524840116500857,0.008043286282662434,1.0,0.0731448473959308,0.004529642853799917,100,1.018957269191742,0.029717506051747868,1,0.07119980992683675,0.002624872883727063,200.0,2.082735908031464,0.13396032518013298,1.0,0.07897997670720797,0.015437420710048298,30,0.338641083240509,0.012252765330729524,1,0.07392740721686127,0.005431338140289958,50,0.6450972318649292,0.014811550676546303,1,0.07186490103318612,0.0037917530062734953,100,1.979682743549347,0.04824662162120394,1,0.07069436273996844,0.001752956533618406,200.0,4.276250207424164,0.15772487561938375,1.0
SS-C,1512,0.12084263799810686,0.02645640169347705,30,0.14524616003036495,0.016403099145057904,2,0.11114504887371897,0.015595318253488493,50.0,0.3834900617599487,0.011156587732493787,2.0,0.10363770524259322,0.005625741671796434,100,0.9298984169960022,0.016221654884375953,1,0.10188282643454498,0.0056488117175940485,200.0,2.0232328295707704,0.08516294971786717,1.0,0.11502377674884119,0.016867072234455275,30,0.38764033317565916,0.0104661692561704,2,0.11091530107848699,0.016135135709836518,50,0.7873246192932128,0.009817947806467187,2,0.1044797070746609,0.005865671930125055,100,1.1606614351272584,0.1427451642943942,1,0.10213945449009451,0.00565774466318018,200.0,3.498544704914093,0.2088638752994262,1.0
SS-D,196,0.4791575815955951,0.046770475574741274,30,0.19188539981842037,0.006308919841269725,3,0.46227710861966703,0.04451718818081899,50.0,0.35183117389678953,0.0166328128767516,3.0,0.4151621473884896,0.02254487147142426,100,0.9190021634101868,0.027625438923278563,1,0.40557973375400813,0.0064030705560044815,200.0,1.803528606891632,0.05070996717085918,1.0,0.4482140992885849,0.05058808885149846,30,0.3738629102706909,0.012584425485496145,2,0.4382617605159572,0.04668152943900887,50,0.6326417565345764,0.011723683263397943,2,0.4081610319120941,0.01347495501092616,100,1.3918283462524415,0.04672697319022737,1,0.4057164483288219,0.007639334849611068,200.0,3.522453474998474,0.21121309566458876,1.0
SS-E,756,0.5684839955709288,0.13385569635025182,30,0.2039878368377685,0.016220853271677566,2,0.5467201971425398,0.13681443724803646,50.0,0.49323698282241824,0.007565175642162318,2.0,0.4281443970631208,0.10122177598118628,100,0.9140334129333496,0.015822881280725266,1,0.36858459733252424,0.00481284426248149,200.0,2.2368018865585326,0.03337506471252526,1.0,0.5432523281750139,0.14056673188934626,30,0.29134607315063477,0.022424955511966792,2,0.47001580641209123,0.10016478157488706,50,0.6174376487731934,0.012279423592839926,1,0.3928816538743008,0.032089194262207466,100,1.5496447443962098,0.12562675848909427,1,0.37192384133917544,0.011909365630047783,200.0,3.3721601486206056,0.12621202794364997,1.0
SS-F,196,0.41503646211454664,0.04218685202534868,30,0.23588339090347285,0.007697884381121424,3,0.4058315341573932,0.04076560393725142,50.0,0.4084828615188599,0.016936652358148067,3.0,0.3499461728475591,0.030139604538142118,100,0.9584494352340698,0.05287124004153091,1,0.33501197996422805,0.013597232318895413,200.0,1.786319327354431,0.22903850335453546,1.0,0.38060489274142706,0.04950810823759248,30,0.3301175832748413,0.00973526172471474,2,0.3652417162219247,0.04524025422786227,50,0.7877581357955933,0.007888730474006287,1,0.3492642739731868,0.037029654304048365,100,1.405999732017517,0.047552251443682754,1,0.3330964921373567,0.008787694338266483,200.0,3.315700078010559,0.08482476774874206,1.0
SS-G,196,0.390792111748627,0.05515129170270631,30,0.18026024103164667,0.008832388927788499,3,0.3655170507001524,0.061153627914292394,50.0,0.4300557851791382,0.014740308655593929,2.0,0.310545539923792,0.02559017787215786,100,1.23516526222229,0.059394487105147865,1,0.2996569343625423,0.010897955091318029,200.0,1.813655173778534,0.234275500492224,1.0,0.3492112262875958,0.053163977436629276,30,0.33676120042800906,0.008464610382239869,2,0.333360584460618,0.045649556736916445,50,0.774238669872284,0.013208720732504139,1,0.3093047821168405,0.028801763920844166,100,1.195554518699646,0.1535298271629707,1,0.2975155628482107,0.005680242743792103,200.0,3.176652991771698,0.1261188747037387,1.0
SS-H,259,0.03818488108847431,0.005233908302984103,30,0.2546431660652161,0.006459556438237045,2,0.03593403142327699,0.001415603764752517,50.0,0.2749817490577698,0.01755735593354465,1.0,0.03568019257816153,0.0009000409472344706,100,0.6728405594825745,0.020130398623689198,1,0.03542334234993315,0.0004546278565881232,200.0,2.3347775101661683,0.14171784949452373,1.0,0.03943994729739005,0.004654442499932355,30,0.36207692623138427,0.01248390077266245,2,0.03654655617783477,0.0019095310425338242,50,0.7870354294776917,0.10056576357244751,1,0.03555427572979818,0.0006458532629632903,100,1.237980306148529,0.15099937088548754,1,0.035420888390223955,0.00045479069584839356,200.0,3.3166852831840514,0.11398975477604811,1.0
