Dataset,Rows,SMAC-30_mean,SMAC-30_std,SMAC-30_budget,SMAC-30_runtime_mean,SMAC-30_runtime_std,SMAC-30_tier,SMAC-50_mean,SMAC-50_std,SMAC-50_budget,SMAC-50_runtime_mean,SMAC-50_runtime_std,SMAC-50_tier,SMAC-100_mean,SMAC-100_std,SMAC-100_budget,SMAC-100_runtime_mean,SMAC-100_runtime_std,SMAC-100_tier,SMAC-200_mean,SMAC-200_std,SMAC-200_budget,SMAC-200_runtime_mean,SMAC-200_runtime_std,SMAC-200_tier,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier
Health-ClosedPRs0003,10000,0.083064398309853,0.00012977121594345744,30,4.261550772190094,0.5467242178106274,2,0.08304721881638054,0.0001636612897247222,50,8.0590771317482,1.1055080528784231,2,0.08249661413685476,0.0007479565928585053,100,18.396261358261107,2.435637011420646,1,0.08246420132170461,0.000832047872141108,200.0,37.36668659448624,4.169213821394527,1.0,0.08309341603589024,1.6324456666696272e-16,30,0.391415011882782,0.04774997495680749,2,0.08309341603589024,1.6324456666696272e-16,50,0.6093364953994751,0.05907090879290156,2,0.08308285214226208,3.7868541659724585e-05,100.0,1.1949504971504212,0.07762168512112477,2.0,0.08307159207631357,6.564854951365082e-05,200,2.612250816822052,0.15259067361000112,2
Health-ClosedPRs0004,10000,0.3237017767925444,0.06861095802604673,30,5.429679048061371,0.6256896912973477,2,0.30244772526325525,0.033994952161301696,50,8.443996596336365,1.165707265638378,1,0.29166432994954616,0.03646740527870864,100,19.903754436969756,2.756494320296796,1,0.2806280566379677,0.005686748511593477,200.0,38.79978835582733,5.128202477255433,1.0,0.3798725972762761,0.08618139506557704,30,0.22338572740554805,0.03034818889158497,3,0.3348303952133597,0.05233448710982738,50,0.3877073287963867,0.0495536131593922,2,nan,nan,nan,nan,nan,nan,0.2898369478974362,0.007539473014862342,200,1.4079587936401368,0.061389440832422704,1
Health-ClosedPRs0005,10000,0.001340562116072121,0.004034395616073244,30,4.493973839282989,0.562781419008538,2,0.0006343199768692207,0.001953947627300637,50,8.325497364997863,1.1588129819793889,2,0.00023960307365559507,0.0007988615518879327,100,18.976876819133757,2.2401482416305813,1,0.0,0.0,200.0,36.144532561302185,5.684000626531754,1.0,0.0010872739047600882,0.0013279030788542331,30,0.22445452213287348,0.03143328550154937,2,0.00013436947789839578,0.00032723552362982883,50,0.35429795980453493,0.035659042834068934,1,4.815742445998631e-06,1.2836244973281664e-05,100.0,0.7110507965087891,0.07233439247164092,1.0,0.0,0.0,200,1.563746702671051,0.13708195982529953,1
Health-ClosedPRs0006,10000,0.2975003644082965,0.15922333914150036,30,4.580322778224945,0.6496651404701003,2,0.17449903960502763,0.1455577533692808,50,8.437441229820251,1.1355390672883057,1,0.12321067872851713,0.09217684991299616,100,18.822875380516052,2.353269403978591,1,0.0656293515719919,0.07239869619014482,200.0,38.54686051607132,4.665758183080562,1.0,0.24924987231160162,0.09427925411839799,30,0.21900937557220454,0.029528681177845847,2,0.2205367269460466,0.08781837326453909,50,0.35341356992721557,0.0337758283204316,2,0.15462375792923932,0.06984929777590788,100.0,0.7171112298965454,0.07215087364503181,1.0,0.11115678577620465,0.044808559711101516,200,1.4480061888694764,0.13969253015051844,1
Health-ClosedPRs0007,10000,0.08114809757737977,0.04931932989130895,30,4.440011000633239,0.5147327756351083,3,0.0561937412270566,0.03841492026189634,50,10.079298913478851,1.154273956470469,2,0.026456200645978655,0.01822185700955806,100,18.946680986881255,2.5407333491124686,1,0.017799045087127076,0.029313737516806396,200.0,36.06936948299408,5.180529593087302,1.0,0.08900648528433172,0.03750550916457449,30,0.4505756855010986,0.06305303815686167,3,0.06325673657581835,0.02494539348168146,50,0.8702503561973571,0.03648298672389661,2,0.04286373419922224,0.017383483866019768,100.0,1.9232937693595886,0.040272829326226056,1.0,0.03356823890304893,0.009376930440734933,200,3.191380727291107,0.2462064560776918,1
Health-ClosedPRs0008,10000,0.6400246510032422,0.08878240004736168,30,5.212337481975555,0.5713519443015977,4,0.5827976454327378,0.11389622086999478,50,6.888637232780456,1.1224703400432066,2,0.5293693638860644,0.13017514092728133,100,19.766622030735014,3.3287870829792223,2,0.36380117429315006,0.20663110799730974,200.0,33.789453864097595,7.632097325202544,1.0,0.6278790313932462,0.05429937436599154,30,0.5389043927192688,0.011282211807382354,4,0.5998551619201989,0.03701369536403393,50,0.380121636390686,0.06621627578263611,3,0.5782656149270081,0.0500197449378049,100.0,1.7149827599525451,0.1194953843543871,2.0,0.5589826901420589,0.03822128603594301,200,3.1136470794677735,0.3281372412221987,2
Health-ClosedPRs0009,10000,0.5327853217186651,0.15634203103482236,30,3.694566822052002,0.503382032063566,2,0.5073746781792706,0.16339899288269688,50,7.342130076885224,0.9883912848195804,2,0.47209464223088826,0.16219294367345163,100,14.846194851398469,2.0091709945796783,1,0.38970828918408096,0.1512761800273559,200.0,29.372008287906645,7.208247116657762,1.0,0.5737303818486654,0.1090022743528507,30,0.22212572097778316,0.030123097599883297,2,0.5343351547120028,0.12082808832681027,50,0.46578437089920044,0.06121243054845931,2,0.44831892579055976,0.11399838263741087,100.0,0.7818807125091553,0.0985555375081357,1.0,0.38803619809452006,0.09120014566206004,200,1.620513951778412,0.13466459664783156,1
Health-ClosedPRs0010,10000,0.42924753659871523,0.10527235456479699,30,4.011850249767304,0.5448999705543577,3,0.36874257168684915,0.11840479540202323,50,7.11643352508545,1.1199844728056296,2,0.284689234273289,0.0681012429462361,100,15.358136630058288,2.2566936385503475,1,0.24303231590784397,0.04635856821737142,200.0,27.550702810287476,7.620994968755095,1.0,0.45430699481673925,0.07478542853831537,30,0.2215062141418457,0.03583875879771569,3,0.42286313947900195,0.057898241013443326,50,0.3553542494773865,0.03584748098874864,3,0.3432389430341002,0.06879255282284624,100.0,0.7155034899711609,0.07261422195021938,1.0,0.27642852221428144,0.06015967557109234,200,3.7820284605026244,0.05674775530913616,1
Health-ClosedPRs0011,10000,0.0,0.0,30,3.4455277919769287,0.34085415638375915,1,0.0,0.0,50,6.259992289543152,0.9485309941040387,1,0.0,0.0,100,14.666358828544617,2.120647987733252,1,0.0,0.0,200.0,25.598368978500368,7.565451737591265,1.0,0.0,0.0,30,0.24399639368057252,0.03824049187706287,1,0.0,0.0,50,0.7453699946403504,0.05773030736693641,1,0.0,0.0,100.0,1.4684801697731018,0.11475665920057966,1.0,0.0,0.0,200,1.6430741786956786,0.26865970260825184,1
Health-Commits0000,10000,0.18350053134832084,0.05757888450866977,30,3.699045944213867,0.41981819250660984,2,0.18517328551250667,0.059445477891663545,50,7.538359081745147,0.9927515336835514,2,0.14128375440890534,0.05221256692560032,100,15.142926490306854,3.08008315707053,1,0.11985836138656233,0.04730582880308294,200.0,27.192173552513122,7.624235434402472,1.0,0.22983062826483738,0.055536082513685144,30,0.4060365676879883,0.002493128783805257,3,0.1942042099940965,0.055395153770225636,50,0.685098159313202,0.004207836250293767,2,0.13929251736020504,0.030746297535693447,100.0,1.4567156791687013,0.129547492012535,1.0,0.12701873554222837,0.020461596233937743,200,1.6084116697311401,0.2016409039451107,1
Health-Commits0001,10000,0.16495795125887355,3.2713245618273788e-06,30,3.559454083442688,0.43002883828952126,4,0.16495721976846392,3.2512020012094713e-16,50,6.5551252365112305,0.9424635234142191,4,0.16495149897766542,2.5584154220259783e-05,100,14.567101764678956,1.919555448716435,3,0.16461348732293074,0.0011073463933880278,200.0,26.027818393707275,7.019988823160453,1.0,0.16495871683093738,6.461192975840488e-06,30,0.3666767835617065,0.04292352230746791,4,0.16495721976846375,2.1733836753883296e-16,50,0.7667641520500184,0.05538614759807579,4,0.1649259941618314,0.00013024067832836117,100.0,1.201262152194977,0.10433876685933677,2.0,0.16472233830750466,0.000900523114398489,200,2.407447004318237,0.21640794243971617,1
Health-Commits0002,10000,0.4732744666161068,0.06968082420876108,30,4.055561292171478,0.6135802306092616,3,0.42872460037372245,0.10757227412777284,50,6.927295935153961,0.9157086873616475,2,0.3410651499571339,0.13683950955839833,100,15.363542866706847,1.9389672469880228,1,0.2549185221862955,0.1072403295240084,200.0,25.966891753673554,6.4577338386075285,1.0,0.4928090393191124,0.04202948386809881,30,0.3680958032608032,0.043504243275299295,3,0.49012099450420543,0.04304977378007225,50,0.6021208167076111,0.06298090402736253,3,0.47625603082922063,0.06327024791680397,100.0,1.4401511549949646,0.11590021090547979,3.0,0.4460208906457567,0.10373594135031718,200,2.437246537208557,0.2371286255183492,2
Health-Commits0003,10000,0.354235442975151,0.04539234324062218,30,4.683537757396698,0.5358970322936493,3,0.3334569994184379,0.03344202153614834,50,8.522471511363984,1.0125856332431833,2,0.3054335311329225,0.031873462069610475,100,16.823015367984773,1.7463553972191876,1,0.29096243334999106,0.03304722574769255,200.0,31.376788127422333,7.1169212135728745,1.0,0.3646865617524721,0.03183807886743276,30,0.35067150592803953,0.03284284420657427,3,0.3370217385759727,0.02596470313942701,50,0.5931878805160522,0.037355874747254506,2,0.3244243667573161,0.02685884647192879,100.0,1.3489977240562439,0.16184375309215018,1.0,0.3151796447190373,0.023873914555189172,200,2.3584556341171266,0.07934452812798816,1
Health-Commits0004,10000,0.22501108705326184,0.003432823435917584,30,4.8719367504119875,0.5354025129872465,2,0.2239514133992866,0.006540171014596752,50,8.551316905021668,0.8972330163990606,2,0.21912990569270302,0.011027707366532174,100,17.23382431268692,3.391337078348558,1,0.21593059484250277,0.01069161925558833,200.0,31.37098467350006,7.850735426198661,1.0,0.2254389484189984,0.0022125230186591273,30,0.3912049412727356,0.0424981033513905,2,0.22436794629223727,0.0048496990287251775,50,0.7057132840156555,0.04493499518555983,2,0.2236854164560992,0.004885149389467714,100.0,1.2913192987442017,0.1188132571207605,2.0,0.22299083753751003,0.003793703797842378,200,2.6313438296318052,0.24178302576860974,2
Health-Commits0005,10000,0.20780954842992921,0.03174283185682231,30,4.857391941547394,0.5346841431080266,2,0.1944463189826258,0.021904738356511418,50,9.34137338399887,1.1089991332273657,2,0.18396053468883605,0.02233487001789111,100,17.23681992292404,3.2585512157683603,1,0.17136145964886454,0.01824302859650596,200.0,33.25465086698532,7.223260918559972,1.0,0.19895698524479566,0.025627573803214898,30,0.3688506603240967,0.0387159039695551,2,0.1850078028029664,0.014796672852622055,50,0.6778808832168579,0.09858315855897651,1,0.17499364987462498,0.009708413016238083,100.0,2.0716087460517882,0.029880734670320062,1.0,0.17034110643867625,0.006348200581983361,200,2.597056531906128,0.24229848441626903,1
Health-Commits0006,10000,0.2779651707079472,0.02731006770776079,30,5.418460893630981,0.9554469669129133,2,0.26935418804724753,0.026849665702299096,50,9.445990943908692,1.1836803209374094,1,0.25398553656557954,0.0206656255514391,100,18.232949030399322,3.668240166136461,1,0.24238643049865366,0.01888051905054625,200.0,33.93084124326706,7.390922091069992,1.0,0.2938853296569107,0.015421262608548227,30,0.5925138354301452,0.04352079527720933,3,0.2891437455713765,0.0141782582350995,50,0.9953930020332337,0.021327803281074465,3,0.2680473569725009,0.014235489450693427,100.0,2.2355600118637087,0.13955586597958303,1.0,0.2615738799279278,0.015750261734727884,200,4.452792465686798,0.11179073659585789,1
Health-Commits0007,10000,0.21617859150676028,0.02551013611646982,30,6.216485166549683,0.7642863895414959,3,0.20374594310184135,0.01887184848894726,50,10.25214124917984,0.7099779308348473,2,0.20617699373750886,0.02645669798882507,100,21.620715844631196,2.5963176853291836,2,0.19148664431908094,0.01565394766169324,200.0,44.88661361932755,3.924661035393601,1.0,0.21889892400032057,0.01681368828973197,30,0.583027458190918,0.048219585316245886,3,0.2139829324380051,0.01648459480576443,50,0.973974096775055,0.03252403779990208,3,0.19019767227573428,0.02189094468645147,100.0,1.9443089008331298,0.019637044548825096,1.0,0.1860660397253319,0.018377008856780383,200,3.7159903764724733,0.09259994906296606,1
Health-Commits0008,10000,0.387842947634886,0.019026511950321755,30,6.8479550123214725,0.5873841993737902,3,0.37292822576276535,0.029898046369642294,50,10.559098839759827,1.0060958462991505,2,0.3319673877919784,0.03619183822414158,100,23.175931906700136,2.2044590721471513,1,0.3195691897157808,0.04069643725447329,200.0,48.100124990940095,3.3484852434680277,1.0,0.37401388242697553,0.023855115180316654,30,0.6109414935112,0.046745882532204734,2,0.371569323690898,0.02114324452321609,50,0.8451175332069397,0.06341719563210745,2,0.34400249352102213,0.021124062418080375,100.0,1.8857098698616028,0.0964891865302276,1.0,0.3194374359834834,0.02284188766315918,200,3.5748804450035094,0.20658068451689113,1
Health-Commits0009,10000,0.13604812952879802,0.007800677790053246,30,6.078211390972138,0.6936484312049453,3,0.1334449144972396,0.007185852342289675,50,10.239479637145996,0.8631780372387401,2,0.1284676000342299,0.0071356580582651674,100,22.878776466846467,2.234245551755078,1,0.12739664204955964,0.008410061828305077,200.0,42.41363000869751,4.707485731866429,1.0,0.13880831444984185,0.005226277320708565,30,0.5102481961250305,0.06266680107123117,3,0.1356796157536833,0.005859284335491178,50,0.8106804728507996,0.0398756230602453,3,0.13253224033445263,0.005807004981792232,100.0,1.6129262924194336,0.12259528322515474,2.0,0.1286079298430963,0.004995245938043573,200,3.273178207874298,0.2583066177052592,1
Health-Commits0010,10000,0.29711057648332756,0.01977353219736631,30,5.601269376277924,0.6094894977039642,3,0.28909507288591396,0.013933743712969057,50,9.347694754600525,1.0033500593915587,2,0.27954694513054024,0.007959408720631098,100,21.365057837963104,2.5586892089856357,1,0.2730968684352202,0.010414595616695204,200.0,41.63389362096787,5.482868531135291,1.0,0.29426008488141725,0.010045407795125272,30,0.4812044620513916,0.054067195508273456,3,0.2925687893756623,0.009771579504529527,50,0.7782238602638245,0.054388284934830076,3,0.2875288984284432,0.005562256345672539,100.0,1.812907099723816,0.13501199083534748,2.0,0.2819503828092275,0.006157242670722808,200,3.5265771627426146,0.3483979439561549,1
Health-Commits0011,10000,0.015196096199374662,0.014626049971271853,30,5.6304569959640505,0.718478915393004,2,0.005642481930609825,0.008466875734682739,50,8.511163473129272,0.8629050325629698,1,0.0030381226576132354,0.00576921486007762,100,21.787624752521516,2.39331520913112,1,0.00203331124257247,0.0038122280630096543,200.0,39.18787717819214,5.26680271730222,1.0,0.02614304443753989,0.02509752261132203,30,1.0216392755508423,0.02364047368315346,3,0.01248643778418813,0.010583753055818204,50,0.7804443836212158,0.06279413093719279,2,0.005418140108761495,0.005399476076800839,100.0,1.4688765287399292,0.08159611631779651,1.0,0.0016682659455100398,0.0024133339034778972,200,3.512742817401886,0.2408092343549918,1
LLVM,1024,0.04714651249789399,0.005787928184248511,30,4.1049619793891905,0.43650146188909494,2,0.04553632266769728,0.003723802707321645,50,5.9261863231658936,0.8641480437399133,1,0.04321689253632792,0.003029474691319947,100,15.189312744140626,1.8306118303743537,1,0.04209809711181233,0.0023427163496213916,200.0,21.541530823707582,5.941062728606823,1.0,0.050706805898136406,0.007933314950422196,30,0.14857231378555294,0.0046008995357830615,2,0.04477432654789758,0.00469976751776816,50,0.2570455431938171,0.010596894618649896,1,0.04162398885496184,0.00191593640501876,100.0,0.6686119794845581,0.12464206750699468,1.0,0.04138121776637632,0.0015680958064575963,200,2.417630970478058,0.18312305249206126,1
PostgreSQL,19008,0.019881126615170483,0.00026349442275967673,30,4.104596376419067,0.7890441045331161,2,0.019770732440713992,0.00024220523308341054,50,6.637933242321014,0.882655531938098,2,0.01968615606525624,0.0002409202490190079,100,18.355117297172548,3.546016778976144,2,0.01962017971197052,0.000227919673039558,200.0,31.409806609153748,7.090876712872771,1.0,0.01982161134400842,0.00034122269014453486,30,0.11558911800384519,0.0063529199976868735,2,0.019607996267619235,0.00025383420121110717,50,0.17822821140289302,0.006911292061282875,1,0.019465946942705106,0.00019198062746207266,100.0,0.393924617767334,0.021522464895397806,1.0,0.019464414181348713,0.00019023118892995034,200,0.5829140186309815,0.0918878760786379,1
SQL_AllMeasurements,4653,0.29225310019080925,0.03829757271578506,30,8.335066437721252,0.8504330166831643,3,0.2671367516306352,0.04658013436804482,50,13.462813532352447,1.8379411973760418,2,0.233507363014281,0.030621074594845248,100,26.05755046606064,5.146470781067564,1,0.20780650444493642,0.019654214269652772,200.0,55.65424255132675,8.668130522290072,1.0,0.2920063942305174,0.04469309432236376,30,0.289809513092041,0.029851459645364974,3,0.26939718785446976,0.04066514499764888,50,0.4366310715675354,0.04698066649112971,2,0.23434132891862336,0.018606778032459755,100.0,0.5385966062545776,0.11679178148647154,1.0,0.22302962487723602,0.010308455687423767,200,1.9792970657348632,0.3616177288389642,1
SS-A,1343,0.2823193694881692,0.2672669498761672,30,4.172342669963837,0.7071539871429628,2,0.16762771816656066,0.2320200947654102,50,6.754123938083649,0.8962922476131423,2,0.040805459394607675,0.020725251213033088,100,13.631473958492279,2.6161472630604528,1,0.027735316637163398,0.0034520515720957686,200.0,23.838323426246642,5.6970745137483965,1.0,0.10003673121843995,0.12559985308924113,30,0.3808616638183594,0.0019168214008176776,1,0.05980108599611432,0.026153079540193074,50,0.5015452384948731,0.0468841831724571,1,0.04308710727882893,0.010423385090472375,100.0,1.036609423160553,0.07399649287147755,1.0,0.03574021692197785,0.007655584081908456,200,2.020137917995453,0.13506312078779764,1
SS-B,206,0.1561190509629957,0.038531070527566394,30,4.375009369850159,0.8722098067965026,2,0.14337986501043565,0.01113524122353151,50,6.8372165083885195,1.087280559617818,1,0.1394552357159732,0.004588174697622775,100,12.405870819091797,2.3077056259001125,1,0.13962720065168804,0.004635600954451888,200.0,24.222676753997803,5.736845461319824,1.0,0.15786555950356457,0.02160394805336037,30,0.32464113235473635,0.014138540476213296,2,0.1434163579652456,0.0058319020239037045,50,0.6756907343864441,0.007165848114424964,1,0.14049241930244877,0.005006061449366842,100.0,1.0804188966751098,0.07268408814214489,1.0,0.13931995203846528,0.004595289589734975,200,2.430874931812286,0.21530124233883205,1
SS-C,1512,0.4923217002342583,0.18557743683068495,30,4.81059467792511,0.5725037096994584,3,0.39119725721263005,0.20493841267049123,50,7.485076093673706,1.4848718839696085,2,0.2861039564913286,0.19246462790912722,100,14.47755229473114,3.025574351699546,1,0.10915008040605396,0.07424341732090595,200.0,24.66551580429077,7.159092947579252,1.0,0.42778549715270664,0.1396961357389694,30,0.3706734776496887,0.00793835801203525,3,0.34184449621961427,0.12285042415826525,50,0.5445187330245972,0.025701182080820922,2,0.2595060656144244,0.03842134241812044,100.0,1.3173566818237306,0.008833076691580392,1.0,0.23467184552323755,0.06096972583499447,200,2.101081907749176,0.3774446898938574,1
SS-D,196,0.4503602873540803,0.008807313424855715,30,5.406281352043152,0.8048172304341337,3,0.4410471096775823,0.024033409308328334,50,8.031020390987397,0.9049168815540152,2,0.4249263740003338,0.032479050979363815,100,14.882004451751708,1.953139566325823,1,0.4151211227221161,0.03216980342575142,200.0,36.03054665327072,3.2760033105262236,1.0,0.43914793957563314,0.025374259706317397,30,0.20247713327407832,0.0012395614205485317,2,0.4391184937736881,0.025355604884316374,50,0.6307057738304138,0.013998123944282806,2,0.43307576899315625,0.02901567137353856,100.0,1.2549615621566772,0.028053346035077635,2.0,0.43003201371670896,0.030470952545963555,200,2.631996238231659,0.08413880412229587,1
SS-E,756,0.16618947089035252,0.02391910420523378,30,4.752271747589111,0.6032819790667243,2,0.16282957817640797,0.019387779376347898,50,7.623577618598938,0.8983773317916915,2,0.152717057994203,0.005406833515606733,100,14.444167041778565,2.4098287631207795,1,0.1496812371942819,0.0025685722560017,200.0,34.324292230606076,3.8715882084767332,1.0,0.15387033635939748,0.0033258325574150233,30,0.3653314828872681,0.00427200421077367,1,0.15269329649352614,0.002577798367561105,50,0.6749084949493408,0.02430709675240269,1,0.15142296813873704,0.0020039163282756195,100.0,0.6750223278999329,0.007087246464361947,1.0,0.14947607718728506,0.0021901234845872553,200,1.370771300792694,0.02818170753809348,1
SS-F,196,0.4474569859135341,0.01362400099228469,30,4.582948434352875,0.5743861072838358,1,0.4452704668076515,0.015039204065715246,50,7.762075388431549,1.1009586877892479,1,0.44178639213086324,0.013166870640149313,100,15.679435086250304,2.179643906061375,1,0.4377630235832727,0.018418980106316953,200.0,32.33774030208588,3.9093244270127623,1.0,0.4458511912107396,0.01273859245988534,30,0.36974247694015505,0.011345931227368366,1,0.4431686554456002,0.011692168958248471,50,0.5143496751785278,0.021926997363319777,1,0.44316617208609416,0.0116914128321211,100.0,0.6735587596893311,0.003509710633322262,1.0,0.4424960484056041,0.010860936136404596,200,1.1576687335968017,0.2160332794148005,1
SS-G,196,0.4461416874043911,0.011603952651078987,30,4.474402487277985,0.5087264824020028,2,0.4447634315451513,0.012268758283671324,50,7.704847347736359,0.952868778406491,2,0.44463370935309465,0.01176027891350591,100,16.28221490383148,2.0654314608053332,2,0.43796373789642395,0.020434907694331057,200.0,30.462855315208436,4.3709010368352255,1.0,0.4464216296824657,0.006925445856969704,30,0.37686786651611326,0.006448308502223194,2,0.4464216296824657,0.006925445856969704,50,0.515462064743042,0.03885959284556737,2,0.446409845457907,0.006920379809023666,100.0,1.0501466870307923,0.019698870652408516,2.0,0.4462186878165949,0.0068604902565991095,200,1.2731593132019043,0.17773912535530537,2
SS-H,259,0.391492088626484,0.17291690339800483,30,4.611262488365173,0.738288983011835,2,0.2921161798141558,0.07546000973581861,50,5.634272861480713,1.1286297521942699,1,0.2411109066529203,0.0028836627023392674,100,15.146133029460907,2.127921006921491,1,0.24102563517214123,0.002736447042339975,200.0,27.34728925228119,4.207156524541057,1.0,0.4937088295595332,0.10266617620024193,30,0.20654629468917843,0.0011250011091617244,3,0.40708520179510915,0.10127655483709143,50,0.544651210308075,0.01347481638748562,2,0.3121409515810084,0.07778124111273516,100.0,1.2000356316566467,0.04503596867998704,1.0,0.2678090224058035,0.058877863008039696,200,1.1853584885597228,0.22896549042251516,1
SS-I,1080,0.07910408932978111,0.09792439594079466,30,5.129808712005615,0.6887329368674212,2,0.07879253836438632,0.09513959658774121,50,8.47120326757431,1.3702185919950596,2,0.024221999358476146,0.05218662010156466,100,16.636122274398804,2.5710117599960207,1,0.01201953160569193,0.001161410700322552,200.0,33.366911351680756,4.75797900008599,1.0,0.09692683365839021,0.10115822685058816,30,0.2261335968971252,0.004590499138283858,2,0.07258074307369784,0.104845595086447,50,0.6858581304550171,0.010001769345683418,2,0.0721366295409111,0.10510783658570858,100.0,1.0688252329826355,0.01264461506553,2.0,0.04363311155110631,0.07589853812577758,200,2.2560593128204345,0.2322550627971447,1
SS-J,3840,0.07220367348703417,0.003892655405749791,30,5.436482405662536,0.6128705321537721,2,0.07258428027330308,0.00397302051026441,50,8.5888756275177,1.1011628055150762,2,0.06973950863752389,0.003367828411403825,100,19.233571350574493,2.7873616551283984,1,0.0681414970563464,0.003595404700712736,200.0,40.29015440940857,4.964988300415748,1.0,0.07290571574584105,0.003455668865416519,30,0.3047774791717529,0.005354934621520181,2,0.07184112181492616,0.0029296553899872072,50,0.5764320611953735,0.027817162884807498,2,0.0684810325542925,0.0028227745506793573,100.0,1.1126897811889649,0.05981102880699139,1.0,0.06684138348164692,0.0020857179927596366,200,1.440507411956787,0.026539135584013385,1
